+-----------------------------------------------------------------------+
| TRACE AXES      type machine: ROBOMAC          no: 513583             |
+-----------------------------------------------------------------------+

Mon Mar 20 14:20:28 2017

Trigger time : 51781877

;Time;interpol;;Eana14;;Eana15;;mode 0;m_pos 0;des_pos 0;des_speed 0;x1r 0;r_speed 0;couple 0;pos_mot 0;mot_speed 0;pos_ext 0;ext_speed 0;
;51781901;1;;995;;995;;21;-1198145133;5132274;-3987.00;5144200;-3200.00;-33;5182259;-3274.00;6098806;-16.00;
;51781902;1;;995;;995;;21;-1198145133;5128023;-4251.00;5140800;-3400.00;-34;5178741;-3518.00;6098789;-17.00;
;51781903;1;;995;;995;;21;-1198145133;5123505;-4518.00;5137000;-3800.00;-36;5174968;-3773.00;6098770;-19.00;
;51781904;1;;995;;995;;21;-1198145133;5118720;-4785.00;5133200;-3800.00;-36;5170930;-4038.00;6098751;-19.00;
;51781905;1;;995;;995;;21;-1198145133;5113665;-5055.00;5129000;-4200.00;-37;5166629;-4301.00;6098730;-21.00;
;51781906;1;;995;;995;;21;-1198145133;5108340;-5325.00;5124400;-4600.00;-38;5162062;-4567.00;6098707;-23.00;
;51781907;1;;995;;995;;21;-1198145133;5102745;-5595.00;5119800;-4600.00;-38;5157225;-4837.00;6098684;-23.00;
;51781908;1;;995;;995;;21;-1198145133;5096881;-5864.00;5114600;-5200.00;-39;5152113;-5112.00;6098658;-26.00;
;51781909;1;;995;;995;;21;-1198145133;5090749;-6132.00;5109400;-5200.00;-39;5146711;-5402.00;6098632;-26.00;
;51781910;1;;995;;995;;21;-1198145133;5084352;-6397.00;5103800;-5600.00;-38;5141037;-5674.00;6098604;-28.00;
;51781911;1;;995;;995;;21;-1198145133;5077691;-6661.00;5098000;-5800.00;-38;5135099;-5938.00;6098575;-29.00;
;51781912;1;;995;;996;;21;-1198145133;5070771;-6920.00;5091800;-6200.00;-37;5128891;-6208.00;6098544;-31.00;
;51781913;1;;995;;996;;21;-1198145133;5063595;-7176.00;5085400;-6400.00;-38;5122420;-6471.00;6098512;-32.00;
;51781914;1;;995;;996;;21;-1198145133;5056167;-7428.00;5078600;-6800.00;-37;5115680;-6740.00;6098478;-34.00;
;51781915;1;;996;;996;;21;-1198145133;5048493;-7674.00;5071800;-6800.00;-37;5108686;-6994.00;6098444;-34.00;
;51781916;1;;996;;997;;21;-1198145133;5040578;-7915.00;5064600;-7200.00;-36;5101456;-7230.00;6098408;-36.00;
;51781917;1;;996;;997;;21;-1198145133;5032429;-8149.00;5057200;-7400.00;-36;5093990;-7466.00;6098371;-37.00;
;51781918;1;;996;;997;;21;-1198145133;5024053;-8376.00;5049600;-7600.00;-36;5086279;-7711.00;6098333;-38.00;
;51781919;1;;996;;998;;21;-1198145133;5015457;-8596.00;5041600;-8000.00;-37;5078329;-7950.00;6098293;-40.00;
;51781920;1;;996;;999;;21;-1198145133;5006650;-8807.00;5033600;-8000.00;-36;5070133;-8196.00;6098253;-40.00;
;51781921;1;;997;;999;;21;-1198145133;4997640;-9010.00;5025200;-8400.00;-35;5061702;-8431.00;6098211;-42.00;
;51781922;1;;997;;999;;21;-1198145133;4988437;-9203.00;5016600;-8600.00;-35;5053042;-8660.00;6098168;-43.00;
;51781923;1;;997;;998;;21;-1198145133;4979052;-9385.00;5007800;-8800.00;-33;5044177;-8865.00;6098124;-44.00;
;51781924;1;;997;;998;;21;-1198145133;4969494;-9558.00;4998800;-9000.00;-33;5035114;-9063.00;6098079;-45.00;
;51781925;1;;998;;999;;21;-1198145133;4959776;-9718.00;4989600;-9200.00;-31;5025855;-9259.00;6098033;-46.00;
;51781926;1;;998;;1000;;21;-1198145133;4949910;-9866.00;4980200;-9400.00;-30;5016404;-9451.00;6097986;-47.00;
;51781927;1;;998;;1000;;21;-1198145133;4939907;-10003.00;4970800;-9400.00;-28;5006771;-9633.00;6097939;-47.00;
;51781928;1;;998;;1001;;21;-1198145133;4929782;-10125.00;4961000;-9800.00;-26;4996973;-9798.00;6097890;-49.00;
;51781929;1;;998;;1002;;21;-1198145133;4919548;-10234.00;4951200;-9800.00;-25;4987037;-9936.00;6097841;-49.00;
;51781930;1;;998;;1003;;21;-1198145133;4909220;-10328.00;4941200;-10000.00;-23;4976992;-10045.00;6097791;-50.00;
;51781931;1;;998;;1003;;21;-1198145133;4898813;-10407.00;4931000;-10200.00;-24;4966838;-10154.00;6097740;-51.00;
;51781932;1;;999;;1005;;21;-1198145133;4888343;-10470.00;4920800;-10200.00;-23;4956570;-10268.00;6097689;-51.00;
;51781933;1;;999;;1003;;21;-1198145133;4877825;-10518.00;4910400;-10400.00;-22;4946185;-10385.00;6097637;-52.00;
;51781934;1;;999;;1002;;21;-1198145133;4867279;-10546.00;4900000;-10400.00;-19;4935709;-10476.00;6097585;-52.00;
;51781935;1;;999;;1001;;21;-1198145133;4856720;-10559.00;4889600;-10400.00;-17;4925168;-10541.00;6097533;-52.00;
;51781936;1;;1001;;1211;;21;-1198145133;4846160;-10560.00;4879000;-10600.00;-14;4914583;-10585.00;6097480;-53.00;
;51781937;1;;1235;;1281;;21;-1198145133;4835600;-10560.00;4868400;-10600.00;-12;4903969;-10614.00;6097427;-53.00;
;51781938;1;;1291;;1281;;21;-1198145133;4825040;-10560.00;4858000;-10400.00;-10;4893342;-10627.00;6097375;-52.00;
;51781939;1;;1290;;1280;;21;-1198145133;4814480;-10560.00;4847400;-10600.00;-8;4882717;-10625.00;6097322;-53.00;
;51781940;1;;1274;;1044;;21;-1198145133;4803920;-10560.00;4836800;-10600.00;-6;4872118;-10599.00;6097269;-53.00;
;51781941;1;;1015;;1006;;21;-1198145133;4793360;-10560.00;4826400;-10400.00;-6;4861559;-10559.00;6097217;-52.00;
;51781942;1;;1004;;1006;;21;-1198145133;4782800;-10560.00;4815800;-10600.00;-8;4851024;-10535.00;6097164;-53.00;
;51781943;1;;1004;;1006;;21;-1198145133;4772240;-10560.00;4805400;-10400.00;-10;4840477;-10547.00;6097112;-52.00;
;51781944;1;;1004;;1007;;21;-1198145133;4761680;-10560.00;4795000;-10400.00;-10;4829912;-10565.00;6097060;-52.00;
;51781945;1;;1004;;1006;;21;-1198145133;4751120;-10560.00;4784600;-10400.00;-12;4819339;-10573.00;6097008;-52.00;
;51781946;1;;1004;;1006;;21;-1198145133;4740560;-10560.00;4774200;-10400.00;-11;4808757;-10582.00;6096956;-52.00;
;51781947;1;;1003;;1006;;21;-1198145133;4730000;-10560.00;4763600;-10600.00;-12;4798169;-10588.00;6096903;-53.00;
;51781948;1;;1002;;1005;;21;-1198145133;4719440;-10560.00;4753200;-10400.00;-13;4787558;-10611.00;6096851;-52.00;
;51781949;1;;1001;;1005;;21;-1198145133;4708880;-10560.00;4742400;-10800.00;-13;4776916;-10642.00;6096797;-54.00;
;51781950;1;;1001;;1005;;21;-1198145133;4698320;-10560.00;4731800;-10600.00;-12;4766251;-10665.00;6096744;-53.00;
;51781951;1;;1002;;1005;;21;-1198145133;4687760;-10560.00;4721600;-10200.00;-11;4755575;-10676.00;6096693;-51.00;
;51781952;1;;1002;;1005;;21;-1198145133;4677200;-10560.00;4710600;-11000.00;-10;4744895;-10680.00;6096638;-55.00;
;51781953;1;;1002;;1005;;21;-1198145133;4666640;-10560.00;4700000;-10600.00;-8;4734228;-10667.00;6096585;-53.00;
;51781954;1;;1001;;1005;;21;-1198145133;4656080;-10560.00;4689400;-10600.00;-8;4723579;-10649.00;6096532;-53.00;
;51781955;1;;1000;;1005;;21;-1198145133;4645520;-10560.00;4678800;-10600.00;-11;4712926;-10653.00;6096479;-53.00;
;51781956;1;;1000;;1004;;21;-1198145133;4634960;-10560.00;4668200;-10600.00;-9;4702264;-10662.00;6096426;-53.00;
;51781957;1;;1000;;1004;;21;-1198145133;4624400;-10560.00;4657600;-10600.00;-9;4691623;-10641.00;6096373;-53.00;
;51781958;1;;1000;;1004;;21;-1198145133;4613840;-10560.00;4647200;-10400.00;-9;4680987;-10636.00;6096321;-52.00;
;51781959;1;;1000;;1004;;21;-1198145133;4603280;-10560.00;4636600;-10600.00;-10;4670344;-10643.00;6096268;-53.00;
;51781960;1;;1001;;1004;;21;-1198145133;4592720;-10560.00;4626000;-10600.00;-10;4659693;-10651.00;6096215;-53.00;
;51781961;1;;1001;;1003;;21;-1198145133;4582160;-10560.00;4615600;-10400.00;-9;4649037;-10656.00;6096163;-52.00;
;51781962;1;;1001;;1003;;21;-1198145133;4571600;-10560.00;4605000;-10600.00;-10;4638381;-10656.00;6096110;-53.00;
;51781963;1;;1001;;1003;;21;-1198145133;4561040;-10560.00;4594600;-10400.00;-10;4627722;-10659.00;6096058;-52.00;
;51781964;1;;1002;;1003;;21;-1198145133;4550480;-10560.00;4584000;-10600.00;-10;4617076;-10646.00;6096005;-53.00;
;51781965;1;;1002;;1003;;21;-1198145133;4539920;-10560.00;4573400;-10600.00;-11;4606436;-10640.00;6095952;-53.00;
;51781966;1;;1002;;1003;;21;-1198145133;4529360;-10560.00;4562800;-10600.00;-11;4595790;-10646.00;6095899;-53.00;
;51781967;1;;1002;;1004;;21;-1198145133;4518800;-10560.00;4552200;-10600.00;-12;4585132;-10658.00;6095846;-53.00;
;51781968;1;;1003;;1006;;21;-1198145133;4508240;-10560.00;4541600;-10600.00;-11;4574457;-10675.00;6095793;-53.00;
;51781969;1;;1004;;1007;;21;-1198145133;4497680;-10560.00;4531000;-10600.00;-10;4563776;-10681.00;6095740;-53.00;
;51781970;1;;1005;;1009;;21;-1198145133;4487120;-10560.00;4520400;-10600.00;-9;4553092;-10684.00;6095687;-53.00;
;51781971;1;;1042;;1033;;21;-1198145133;4476560;-10560.00;4509800;-10600.00;-9;4542419;-10673.00;6095634;-53.00;
;51781972;1;;1079;;1075;;21;-1198145133;4466000;-10560.00;4499200;-10600.00;-9;4531756;-10663.00;6095581;-53.00;
;51781973;1;;1099;;1096;;21;-1198145133;4455440;-10560.00;4488600;-10600.00;-9;4521094;-10662.00;6095528;-53.00;
;51781974;1;;1120;;1113;;21;-1198145133;4444880;-10560.00;4478200;-10400.00;-9;4510439;-10655.00;6095476;-52.00;
;51781975;1;;1134;;1127;;21;-1198145133;4434320;-10560.00;4467600;-10600.00;-9;4499793;-10646.00;6095423;-53.00;
;51781976;1;;1141;;1131;;21;-1198145133;4423760;-10560.00;4457000;-10600.00;-9;4489165;-10628.00;6095370;-53.00;
;51781977;1;;1143;;1132;;21;-1198145133;4413200;-10560.00;4446600;-10400.00;-10;4478543;-10622.00;6095318;-52.00;
;51781978;1;;1142;;1126;;21;-1198145133;4402640;-10560.00;4436000;-10600.00;-12;4467912;-10631.00;6095265;-53.00;
;51781979;1;;1133;;1109;;21;-1198145133;4392080;-10560.00;4425400;-10600.00;-12;4457266;-10646.00;6095212;-53.00;
;51781980;1;;1113;;1080;;21;-1198145133;4381520;-10560.00;4414800;-10600.00;-11;4446610;-10656.00;6095159;-53.00;
;51781981;1;;1083;;1080;;21;-1198145133;4370960;-10560.00;4404200;-10600.00;-11;4435948;-10662.00;6095106;-53.00;
;51781982;1;;489;;410;;21;-1198145133;4360400;-10560.00;4393600;-10600.00;-10;4425277;-10671.00;6095053;-53.00;
;51781983;1;;409;;409;;21;-1198145133;4349840;-10560.00;4383000;-10600.00;-9;4414602;-10675.00;6095000;-53.00;
;51781984;1;;409;;409;;21;-1198145133;4339280;-10560.00;4372400;-10600.00;-8;4403931;-10671.00;6094947;-53.00;
;51781985;1;;409;;409;;21;-1198145133;4328720;-10560.00;4361800;-10600.00;-8;4393268;-10663.00;6094894;-53.00;
;51781986;1;;409;;409;;21;-1198145133;4318160;-10560.00;4351400;-10400.00;-8;4382614;-10654.00;6094842;-52.00;
;51781987;1;;409;;409;;21;-1198145133;4307600;-10560.00;4340800;-10600.00;-9;4371980;-10634.00;6094789;-53.00;
;51781988;1;;409;;409;;21;-1198145133;4297040;-10560.00;4330200;-10600.00;-10;4361362;-10618.00;6094736;-53.00;
;51781989;1;;409;;409;;21;-1198145133;4286480;-10560.00;4319600;-10600.00;-10;4350717;-10645.00;6094683;-53.00;
;51781990;1;;409;;409;;21;-1198145133;4275920;-10560.00;4309000;-10600.00;-12;4340136;-10581.00;6094630;-53.00;
;51781991;1;;409;;409;;21;-1198145133;4265360;-10560.00;4298400;-10600.00;-12;4329463;-10673.00;6094577;-53.00;
;51781992;1;;409;;409;;21;-1198145133;4254800;-10560.00;4287800;-10600.00;-11;4318827;-10636.00;6094524;-53.00;
;51781993;1;;409;;409;;21;-1198145133;4244240;-10560.00;4277200;-10600.00;-11;4308170;-10657.00;6094471;-53.00;
;51781994;1;;409;;409;;21;-1198145133;4233679;-10561.00;4266600;-10600.00;-9;4297507;-10663.00;6094418;-53.00;
;51781995;1;;409;;409;;21;-1198145133;4223119;-10560.00;4256000;-10600.00;-9;4286853;-10654.00;6094365;-53.00;
;51781996;1;;409;;409;;21;-1198145133;4212559;-10560.00;4245600;-10400.00;-8;4276202;-10651.00;6094313;-52.00;
;51781997;1;;409;;409;;21;-1198145133;4201999;-10560.00;4235000;-10600.00;-8;4265566;-10636.00;6094260;-53.00;
;51781998;1;;409;;409;;21;-1198145133;4191439;-10560.00;4224600;-10400.00;-9;4254948;-10618.00;6094208;-52.00;
;51781999;1;;409;;409;;21;-1198145133;4180879;-10560.00;4214000;-10600.00;-10;4244356;-10592.00;6094155;-53.00;
;51782000;1;;409;;409;;21;-1198145133;4170319;-10560.00;4203400;-10600.00;-12;4233759;-10597.00;6094102;-53.00;
;51782001;1;;409;;409;;21;-1198145133;4159759;-10560.00;4192800;-10600.00;-12;4223149;-10610.00;6094049;-53.00;
;51782002;1;;409;;409;;21;-1198145133;4149199;-10560.00;4182200;-10600.00;-13;4212509;-10640.00;6093996;-53.00;
;51782003;1;;409;;409;;21;-1198145133;4138639;-10560.00;4171600;-10600.00;-12;4201855;-10654.00;6093943;-53.00;
;51782004;1;;409;;409;;21;-1198145133;4128079;-10560.00;4161000;-10600.00;-10;4191199;-10656.00;6093890;-53.00;
;51782005;1;;409;;409;;21;-1198145133;4117519;-10560.00;4150400;-10600.00;-9;4180534;-10665.00;6093837;-53.00;
;51782006;1;;409;;409;;21;-1198145133;4106959;-10560.00;4140000;-10400.00;-8;4169875;-10659.00;6093785;-52.00;
;51782007;1;;409;;409;;21;-1198145133;4096399;-10560.00;4129400;-10600.00;-8;4159225;-10650.00;6093732;-53.00;
;51782008;1;;409;;409;;21;-1198145133;4085839;-10560.00;4119000;-10400.00;-8;4148588;-10637.00;6093680;-52.00;
;51782009;1;;409;;409;;21;-1198145133;4075279;-10560.00;4108400;-10600.00;-9;4137971;-10617.00;6093627;-53.00;
;51782010;1;;409;;409;;21;-1198145133;4064719;-10560.00;4098000;-10400.00;-11;4127365;-10606.00;6093575;-52.00;
;51782011;1;;409;;409;;21;-1198145133;4054159;-10560.00;4087400;-10600.00;-11;4116750;-10615.00;6093522;-53.00;
;51782012;1;;409;;409;;21;-1198145133;4043599;-10560.00;4076600;-10800.00;-12;4106118;-10632.00;6093468;-54.00;
;51782013;1;;409;;409;;21;-1198145133;4033039;-10560.00;4066000;-10600.00;-11;4095473;-10645.00;6093415;-53.00;
;51782014;1;;409;;409;;21;-1198145133;4022479;-10560.00;4055800;-10200.00;-12;4084822;-10651.00;6093364;-51.00;
;51782015;1;;409;;409;;21;-1198145133;4011919;-10560.00;4044800;-11000.00;-10;4074157;-10665.00;6093309;-55.00;
;51782016;1;;409;;409;;21;-1198145133;4001359;-10560.00;4034200;-10600.00;-9;4063502;-10655.00;6093256;-53.00;
;51782017;1;;409;;409;;21;-1198145133;3990799;-10560.00;4023600;-10600.00;-8;4052854;-10648.00;6093203;-53.00;
;51782018;1;;409;;409;;21;-1198145133;3980239;-10560.00;4013000;-10600.00;-10;4042196;-10658.00;6093150;-53.00;
;51782019;1;;409;;409;;21;-1198145133;3969679;-10560.00;4002600;-10400.00;-7;4031533;-10663.00;6093098;-52.00;
;51782020;1;;409;;409;;21;-1198145133;3959119;-10560.00;3992000;-10600.00;-7;4020899;-10634.00;6093045;-53.00;
;51782021;1;;409;;409;;21;-1198145133;3948559;-10560.00;3981400;-10600.00;-8;4010298;-10601.00;6092992;-53.00;
;51782022;1;;409;;409;;21;-1198145133;3937999;-10560.00;3971000;-10400.00;-9;3999712;-10586.00;6092940;-52.00;
;51782023;1;;409;;409;;21;-1198145133;3927439;-10560.00;3960400;-10600.00;-12;3989117;-10595.00;6092887;-53.00;
;51782024;1;;409;;409;;21;-1198145133;3916879;-10560.00;3949800;-10600.00;-12;3978506;-10611.00;6092834;-53.00;
;51782025;1;;409;;409;;21;-1198145133;3906319;-10560.00;3939200;-10600.00;-11;3967884;-10622.00;6092781;-53.00;
;51782026;1;;409;;409;;21;-1198145133;3895759;-10560.00;3928600;-10600.00;-12;3957249;-10635.00;6092728;-53.00;
;51782027;1;;409;;409;;21;-1198145133;3885199;-10560.00;3918000;-10600.00;-10;3946590;-10659.00;6092675;-53.00;
;51782028;1;;409;;409;;21;-1198145133;3874639;-10560.00;3907600;-10400.00;-9;3935933;-10657.00;6092623;-52.00;
;51782029;1;;409;;409;;21;-1198145133;3864079;-10560.00;3897000;-10600.00;-8;3925279;-10654.00;6092570;-53.00;
;51782030;1;;409;;409;;21;-1198145133;3853519;-10560.00;3886400;-10600.00;-8;3914638;-10641.00;6092517;-53.00;
;51782031;1;;409;;409;;21;-1198145133;3842959;-10560.00;3875800;-10600.00;-8;3904017;-10621.00;6092464;-53.00;
;51782032;1;;409;;409;;21;-1198145133;3832399;-10560.00;3865400;-10400.00;-10;3893409;-10608.00;6092412;-52.00;
;51782033;1;;409;;409;;21;-1198145133;3821839;-10560.00;3854800;-10600.00;-10;3882792;-10617.00;6092359;-53.00;
;51782034;1;;409;;409;;21;-1198145133;3811279;-10560.00;3844200;-10600.00;-10;3872171;-10621.00;6092306;-53.00;
;51782035;1;;409;;409;;21;-1198145133;3800719;-10560.00;3833600;-10600.00;-10;3861556;-10615.00;6092253;-53.00;
;51782036;1;;409;;409;;21;-1198145133;3790159;-10560.00;3823000;-10600.00;-11;3850933;-10623.00;6092200;-53.00;
;51782037;1;;409;;409;;21;-1198145133;3779599;-10560.00;3812400;-10600.00;-11;3840295;-10638.00;6092147;-53.00;
;51782038;1;;409;;409;;21;-1198145133;3769039;-10560.00;3801800;-10600.00;-10;3829648;-10647.00;6092094;-53.00;
;51782039;1;;409;;409;;21;-1198145133;3758479;-10560.00;3791200;-10600.00;-9;3818994;-10654.00;6092041;-53.00;
;51782040;1;;409;;409;;21;-1198145133;3747919;-10560.00;3780800;-10400.00;-8;3808350;-10644.00;6091989;-52.00;
;51782041;1;;409;;409;;21;-1198145133;3737359;-10560.00;3770200;-10600.00;-8;3797715;-10635.00;6091936;-53.00;
;51782042;1;;409;;409;;21;-1198145133;3726799;-10560.00;3759600;-10600.00;-8;3787096;-10619.00;6091883;-53.00;
;51782043;1;;409;;409;;21;-1198145133;3716239;-10560.00;3749200;-10400.00;-9;3776492;-10604.00;6091831;-52.00;
;51782044;1;;409;;409;;21;-1198145133;3705679;-10560.00;3738600;-10600.00;-10;3765887;-10605.00;6091778;-53.00;
;51782045;1;;409;;409;;21;-1198145133;3695119;-10560.00;3728000;-10600.00;-11;3755277;-10610.00;6091725;-53.00;
;51782046;1;;409;;409;;21;-1198145133;3684559;-10560.00;3717400;-10600.00;-11;3744662;-10615.00;6091672;-53.00;
;51782047;1;;409;;409;;21;-1198145133;3673999;-10560.00;3706800;-10600.00;-11;3734036;-10626.00;6091619;-53.00;
;51782048;1;;409;;409;;21;-1198145133;3663439;-10560.00;3696400;-10400.00;-10;3723402;-10634.00;6091567;-52.00;
;51782049;1;;409;;409;;21;-1198145133;3652879;-10560.00;3685800;-10600.00;-10;3712763;-10639.00;6091514;-53.00;
;51782050;1;;409;;409;;21;-1198145133;3642319;-10560.00;3675200;-10600.00;-9;3702130;-10633.00;6091461;-53.00;
;51782051;1;;409;;409;;21;-1198145133;3631759;-10560.00;3664600;-10600.00;-9;3691496;-10634.00;6091408;-53.00;
;51782052;1;;409;;409;;21;-1198145133;3621199;-10560.00;3654000;-10600.00;-10;3680854;-10642.00;6091355;-53.00;
;51782053;1;;409;;409;;21;-1198145133;3610639;-10560.00;3643600;-10400.00;-9;3670198;-10656.00;6091303;-52.00;
;51782054;1;;409;;409;;21;-1198145133;3600079;-10560.00;3633000;-10600.00;-8;3659556;-10642.00;6091250;-53.00;
;51782055;1;;409;;409;;21;-1198145133;3589519;-10560.00;3622400;-10600.00;-8;3648932;-10624.00;6091197;-53.00;
;51782056;1;;409;;409;;21;-1198145133;3578959;-10560.00;3612000;-10400.00;-9;3638303;-10629.00;6091145;-52.00;
;51782057;1;;409;;409;;21;-1198145133;3568399;-10560.00;3601400;-10600.00;-11;3627723;-10580.00;6091092;-53.00;
;51782058;1;;409;;409;;21;-1198145133;3557839;-10560.00;3590800;-10600.00;-11;3617120;-10603.00;6091039;-53.00;
;51782059;1;;409;;409;;21;-1198145133;3547279;-10560.00;3580200;-10600.00;-11;3606501;-10619.00;6090986;-53.00;
;51782060;1;;409;;409;;21;-1198145133;3536719;-10560.00;3569600;-10600.00;-12;3595856;-10645.00;6090933;-53.00;
;51782061;1;;409;;409;;21;-1198145133;3526159;-10560.00;3559000;-10600.00;-10;3585191;-10665.00;6090880;-53.00;
;51782062;1;;409;;409;;21;-1198145133;3515599;-10560.00;3548400;-10600.00;-9;3574522;-10669.00;6090827;-53.00;
;51782063;1;;409;;409;;21;-1198145133;3505039;-10560.00;3538000;-10400.00;-7;3563867;-10655.00;6090775;-52.00;
;51782064;1;;409;;409;;21;-1198145133;3494479;-10560.00;3527400;-10600.00;-7;3553234;-10633.00;6090722;-53.00;
;51782065;1;;409;;409;;21;-1198145133;3483919;-10560.00;3517000;-10400.00;-7;3542618;-10616.00;6090670;-52.00;
;51782066;1;;409;;409;;21;-1198145133;3473359;-10560.00;3506400;-10600.00;-9;3532018;-10600.00;6090617;-53.00;
;51782067;1;;409;;409;;21;-1198145133;3462799;-10560.00;3495800;-10600.00;-11;3521422;-10596.00;6090564;-53.00;
;51782068;1;;409;;409;;21;-1198145133;3452239;-10560.00;3485400;-10400.00;-11;3510820;-10602.00;6090512;-52.00;
;51782069;1;;409;;409;;21;-1198145133;3441679;-10560.00;3474800;-10600.00;-12;3500198;-10622.00;6090459;-53.00;
;51782070;1;;409;;409;;21;-1198145133;3431119;-10560.00;3464200;-10600.00;-11;3489546;-10652.00;6090406;-53.00;
;51782071;1;;409;;409;;21;-1198145133;3420559;-10560.00;3453600;-10600.00;-10;3478897;-10649.00;6090353;-53.00;
;51782072;1;;409;;409;;21;-1198145133;3409999;-10560.00;3443000;-10600.00;-10;3468241;-10656.00;6090300;-53.00;
;51782073;1;;409;;409;;21;-1198145133;3399439;-10560.00;3432400;-10600.00;-9;3457575;-10666.00;6090247;-53.00;
;51782074;1;;409;;409;;21;-1198145133;3388879;-10560.00;3422000;-10400.00;-8;3446915;-10660.00;6090195;-52.00;
;51782075;1;;409;;409;;21;-1198145133;3378319;-10560.00;3411400;-10600.00;-8;3436262;-10653.00;6090142;-53.00;
;51782076;1;;409;;409;;21;-1198145133;3367759;-10560.00;3400600;-10800.00;-8;3425621;-10641.00;6090088;-54.00;
;51782077;1;;409;;409;;21;-1198145133;3357199;-10560.00;3390200;-10400.00;-8;3415004;-10617.00;6090036;-52.00;
;51782078;1;;409;;409;;21;-1198145133;3346639;-10560.00;3379600;-10600.00;-10;3404393;-10611.00;6089983;-53.00;
;51782079;1;;409;;409;;21;-1198145133;3336079;-10560.00;3369000;-10600.00;-10;3393766;-10627.00;6089930;-53.00;
;51782080;1;;409;;409;;21;-1198145133;3325519;-10560.00;3358400;-10600.00;-9;3383140;-10626.00;6089877;-53.00;
;51782081;1;;409;;409;;21;-1198145133;3314959;-10560.00;3347800;-10600.00;-10;3372515;-10625.00;6089824;-53.00;
;51782082;1;;409;;409;;21;-1198145133;3304399;-10560.00;3337400;-10400.00;-10;3361883;-10632.00;6089772;-52.00;
;51782083;1;;409;;409;;21;-1198145133;3293839;-10560.00;3326600;-10800.00;-9;3351244;-10639.00;6089718;-54.00;
;51782084;1;;409;;409;;21;-1198145133;3283279;-10560.00;3316200;-10400.00;-9;3340604;-10640.00;6089666;-52.00;
