+-----------------------------------------------------------------------+
| TRACE AXES      type machine: ROBOMAC          no: 513583             |
+-----------------------------------------------------------------------+

Wed Mar 22 17:55:35 2017

Trigger time : 64735157

;Time;interpol;;Eana14;;Eana15;;mode 0;m_pos 0;des_pos 0;des_speed 0;x1r 0;r_speed 0;couple 0;pos_mot 0;mot_speed 0;pos_ext 0;ext_speed 0;
;64735172;1;;995;;995;;21;-432778676;5003029;-364.00;5004400;-200.00;-9;5062071;-255.00;2211505;-1.00;
;64735173;1;;993;;994;;21;-432778676;5002622;-407.00;5004400;0.00;-9;5061771;-300.00;2211505;0.00;
;64735174;1;;993;;995;;21;-432778676;5002170;-452.00;5003800;-600.00;-8;5061426;-345.00;2211502;-3.00;
;64735175;1;;993;;994;;21;-432778676;5001672;-498.00;5003400;-400.00;-8;5061041;-385.00;2211500;-2.00;
;64735176;1;;993;;994;;21;-432778676;5001127;-545.00;5003000;-400.00;-9;5060609;-432.00;2211498;-2.00;
;64735177;1;;992;;995;;21;-432778676;5000534;-593.00;5002400;-600.00;-10;5060118;-491.00;2211495;-3.00;
;64735178;1;;992;;995;;21;-432778676;4999891;-643.00;5002000;-400.00;-8;5059570;-548.00;2211493;-2.00;
;64735179;1;;992;;995;;21;-432778676;4999197;-694.00;5001400;-600.00;-7;5058995;-575.00;2211490;-3.00;
;64735180;1;;993;;996;;21;-432778676;4998452;-745.00;5000800;-600.00;-8;5058386;-609.00;2211487;-3.00;
;64735181;1;;993;;996;;21;-432778676;4997654;-798.00;5000200;-600.00;-8;5057742;-644.00;2211484;-3.00;
;64735182;1;;993;;996;;21;-432778676;4996804;-850.00;4999400;-800.00;-10;5057053;-689.00;2211480;-4.00;
;64735183;1;;993;;998;;21;-432778676;4995901;-903.00;4998800;-600.00;-10;5056303;-750.00;2211477;-3.00;
;64735184;1;;992;;999;;21;-432778676;4994944;-957.00;4998000;-800.00;-10;5055496;-807.00;2211473;-4.00;
;64735185;1;;992;;999;;21;-432778676;4993933;-1011.00;4997200;-800.00;-11;5054631;-865.00;2211469;-4.00;
;64735186;1;;992;;1000;;21;-432778676;4992868;-1065.00;4996200;-1000.00;-10;5053713;-918.00;2211464;-5.00;
;64735187;1;;992;;1000;;21;-432778676;4991749;-1119.00;4995200;-1000.00;-11;5052740;-973.00;2211459;-5.00;
;64735188;1;;993;;1001;;21;-432778676;4990576;-1173.00;4994200;-1000.00;-11;5051705;-1035.00;2211454;-5.00;
;64735189;1;;992;;1000;;21;-432778676;4989349;-1227.00;4993200;-1000.00;-11;5050610;-1095.00;2211449;-5.00;
;64735190;1;;993;;1001;;21;-432778676;4988070;-1279.00;4992000;-1200.00;-10;5049462;-1148.00;2211443;-6.00;
;64735191;1;;993;;1001;;21;-432778676;4986738;-1332.00;4990800;-1200.00;-9;5048270;-1192.00;2211437;-6.00;
;64735192;1;;994;;1000;;21;-432778676;4985354;-1384.00;4989600;-1200.00;-10;5047032;-1238.00;2211431;-6.00;
;64735193;1;;993;;999;;21;-432778676;4983919;-1435.00;4988200;-1400.00;-10;5045741;-1291.00;2211424;-7.00;
;64735194;1;;993;;999;;21;-432778676;4982433;-1486.00;4987000;-1200.00;-10;5044393;-1348.00;2211418;-6.00;
;64735195;1;;992;;1000;;21;-432778676;4980898;-1535.00;4985600;-1400.00;-10;5042996;-1397.00;2211411;-7.00;
;64735196;1;;993;;1000;;21;-432778676;4979315;-1583.00;4984200;-1400.00;-10;5041545;-1451.00;2211404;-7.00;
;64735197;1;;992;;999;;21;-432778676;4977685;-1630.00;4982600;-1600.00;-9;5040045;-1500.00;2211396;-8.00;
;64735198;1;;992;;999;;21;-432778676;4976010;-1675.00;4981200;-1400.00;-10;5038498;-1547.00;2211389;-7.00;
;64735199;1;;995;;999;;21;-432778676;4974291;-1719.00;4979600;-1600.00;-10;5036897;-1601.00;2211381;-8.00;
;64735200;1;;995;;997;;21;-432778676;4972530;-1761.00;4978000;-1600.00;-10;5035249;-1648.00;2211373;-8.00;
;64735201;1;;994;;997;;21;-432778676;4970728;-1802.00;4976200;-1800.00;-9;5033556;-1693.00;2211364;-9.00;
;64735202;1;;994;;997;;21;-432778676;4968887;-1841.00;4974600;-1600.00;-9;5031823;-1733.00;2211356;-8.00;
;64735203;1;;994;;997;;21;-432778676;4967010;-1877.00;4972800;-1800.00;-9;5030044;-1779.00;2211347;-9.00;
;64735204;1;;995;;997;;21;-432778676;4965098;-1912.00;4971000;-1800.00;-9;5028224;-1820.00;2211338;-9.00;
;64735205;1;;995;;997;;21;-432778676;4963155;-1943.00;4969200;-1800.00;-8;5026373;-1851.00;2211329;-9.00;
;64735206;1;;992;;997;;21;-432778676;4961182;-1973.00;4967200;-2000.00;-9;5024488;-1885.00;2211319;-10.00;
;64735207;1;;993;;996;;21;-432778676;4959181;-2001.00;4965400;-1800.00;-8;5022564;-1924.00;2211310;-9.00;
;64735208;1;;993;;996;;21;-432778676;4957156;-2025.00;4963400;-2000.00;-8;5020606;-1958.00;2211300;-10.00;
;64735209;1;;993;;990;;21;-432778676;4955109;-2047.00;4961400;-2000.00;-8;5018617;-1989.00;2211290;-10.00;
;64735210;1;;992;;990;;21;-432778676;4953044;-2065.00;4959400;-2000.00;-7;5016605;-2012.00;2211280;-10.00;
;64735211;1;;993;;990;;21;-432778676;4950962;-2082.00;4957400;-2000.00;-7;5014571;-2034.00;2211270;-10.00;
;64735212;1;;994;;990;;21;-432778676;4948868;-2094.00;4955400;-2000.00;-7;5012501;-2070.00;2211260;-10.00;
;64735213;1;;994;;991;;21;-432778676;4946765;-2103.00;4953400;-2000.00;-6;5010424;-2077.00;2211250;-10.00;
;64735214;1;;993;;991;;21;-432778676;4944655;-2110.00;4951200;-2200.00;-6;5008332;-2092.00;2211239;-11.00;
;64735215;1;;992;;991;;21;-432778676;4942544;-2111.00;4949000;-2200.00;-6;5006230;-2102.00;2211228;-11.00;
;64735216;1;;993;;992;;21;-432778676;4940432;-2112.00;4947000;-2000.00;-6;5004112;-2118.00;2211218;-10.00;
;64735217;1;;993;;991;;21;-432778676;4938320;-2112.00;4945000;-2000.00;-6;5001981;-2131.00;2211208;-10.00;
;64735218;1;;992;;992;;21;-432778676;4936208;-2112.00;4942800;-2200.00;-4;4999850;-2131.00;2211197;-11.00;
;64735219;1;;991;;992;;21;-432778676;4934096;-2112.00;4940600;-2200.00;-3;4997731;-2119.00;2211186;-11.00;
;64735220;1;;991;;992;;21;-432778676;4931984;-2112.00;4938600;-2000.00;-4;4995623;-2108.00;2211176;-10.00;
;64735221;1;;991;;992;;21;-432778676;4929872;-2112.00;4936600;-2000.00;-5;4993511;-2112.00;2211166;-10.00;
;64735222;1;;993;;991;;21;-432778676;4927760;-2112.00;4934400;-2200.00;-4;4991389;-2122.00;2211155;-11.00;
;64735223;1;;993;;990;;21;-432778676;4925648;-2112.00;4932400;-2000.00;-4;4989270;-2119.00;2211145;-10.00;
;64735224;1;;993;;990;;21;-432778676;4923536;-2112.00;4930200;-2200.00;-4;4987156;-2114.00;2211134;-11.00;
;64735225;1;;993;;990;;21;-432778676;4921424;-2112.00;4928200;-2000.00;-5;4985032;-2124.00;2211124;-10.00;
;64735226;1;;994;;995;;21;-432778676;4919312;-2112.00;4926200;-2000.00;-4;4982902;-2130.00;2211114;-10.00;
;64735227;1;;993;;996;;21;-432778676;4917200;-2112.00;4924000;-2200.00;-5;4980775;-2127.00;2211103;-11.00;
;64735228;1;;993;;997;;21;-432778676;4915088;-2112.00;4922000;-2000.00;-4;4978649;-2126.00;2211093;-10.00;
;64735229;1;;992;;997;;21;-432778676;4912976;-2112.00;4919800;-2200.00;-5;4976528;-2121.00;2211082;-11.00;
;64735230;1;;992;;997;;21;-432778676;4910864;-2112.00;4917800;-2000.00;-6;4974397;-2131.00;2211072;-10.00;
;64735231;1;;993;;997;;21;-432778676;4908752;-2112.00;4915800;-2000.00;-5;4972256;-2141.00;2211062;-10.00;
;64735232;1;;993;;999;;21;-432778676;4906640;-2112.00;4913600;-2200.00;-5;4970114;-2142.00;2211051;-11.00;
;64735233;1;;992;;999;;21;-432778676;4904528;-2112.00;4911400;-2200.00;-4;4967970;-2144.00;2211040;-11.00;
;64735234;1;;992;;999;;21;-432778676;4902416;-2112.00;4909400;-2000.00;-5;4965829;-2141.00;2211030;-10.00;
;64735235;1;;995;;999;;21;-432778676;4900304;-2112.00;4907200;-2200.00;-5;4963676;-2153.00;2211019;-11.00;
;64735236;1;;994;;1001;;21;-432778676;4898192;-2112.00;4905200;-2000.00;-4;4961520;-2156.00;2211009;-10.00;
;64735237;1;;994;;1000;;21;-432778676;4896080;-2112.00;4903000;-2200.00;-4;4959371;-2149.00;2210998;-11.00;
;64735238;1;;994;;1001;;21;-432778676;4893968;-2112.00;4901000;-2000.00;-4;4957228;-2143.00;2210988;-10.00;
;64735239;1;;994;;1001;;21;-432778676;4891856;-2112.00;4898800;-2200.00;-4;4955081;-2147.00;2210977;-11.00;
;64735240;1;;995;;1001;;21;-432778676;4889744;-2112.00;4896600;-2200.00;-5;4952935;-2146.00;2210966;-11.00;
;64735241;1;;995;;1000;;21;-432778676;4887632;-2112.00;4894600;-2000.00;-4;4950784;-2151.00;2210956;-10.00;
;64735242;1;;992;;1000;;21;-432778676;4885520;-2112.00;4892400;-2200.00;-5;4948640;-2144.00;2210945;-11.00;
;64735243;1;;992;;1000;;21;-432778676;4883408;-2112.00;4890200;-2200.00;-4;4946498;-2142.00;2210934;-11.00;
;64735244;1;;993;;999;;21;-432778676;4881296;-2112.00;4888200;-2000.00;-4;4944366;-2132.00;2210924;-10.00;
;64735245;1;;993;;999;;21;-432778676;4879184;-2112.00;4886000;-2200.00;-5;4942235;-2131.00;2210913;-11.00;
;64735246;1;;992;;999;;21;-432778676;4877072;-2112.00;4883800;-2200.00;-5;4940094;-2141.00;2210902;-11.00;
;64735247;1;;993;;1000;;21;-432778676;4874960;-2112.00;4881800;-2000.00;-4;4937954;-2140.00;2210892;-10.00;
;64735248;1;;994;;1000;;21;-432778676;4872848;-2112.00;4879600;-2200.00;-5;4935809;-2145.00;2210881;-11.00;
;64735249;1;;993;;997;;21;-432778676;4870736;-2112.00;4877600;-2000.00;-4;4933660;-2149.00;2210871;-10.00;
;64735250;1;;992;;997;;21;-432778676;4868624;-2112.00;4875400;-2200.00;-3;4931518;-2142.00;2210860;-11.00;
;64735251;1;;993;;997;;21;-432778676;4866512;-2112.00;4873400;-2000.00;-4;4929385;-2133.00;2210850;-10.00;
;64735252;1;;993;;997;;21;-432778676;4864400;-2112.00;4871200;-2200.00;-4;4927251;-2134.00;2210839;-11.00;
;64735253;1;;993;;997;;21;-432778676;4862288;-2112.00;4869000;-2200.00;-5;4925117;-2134.00;2210828;-11.00;
;64735254;1;;993;;996;;21;-432778676;4860176;-2112.00;4867000;-2000.00;-5;4922977;-2140.00;2210818;-10.00;
;64735255;1;;994;;990;;21;-432778676;4858064;-2112.00;4864800;-2200.00;-5;4920838;-2139.00;2210807;-11.00;
;64735256;1;;993;;990;;21;-432778676;4855952;-2112.00;4862600;-2200.00;-4;4918697;-2141.00;2210796;-11.00;
;64735257;1;;993;;990;;21;-432778676;4853840;-2112.00;4860600;-2000.00;-4;4916561;-2136.00;2210786;-10.00;
;64735258;1;;992;;991;;21;-432778676;4851728;-2112.00;4858400;-2200.00;-5;4914428;-2133.00;2210775;-11.00;
;64735259;1;;992;;991;;21;-432778676;4849616;-2112.00;4856200;-2200.00;-4;4912290;-2138.00;2210764;-11.00;
;64735260;1;;994;;992;;21;-432778676;4847504;-2112.00;4854200;-2000.00;-4;4910159;-2131.00;2210754;-10.00;
;64735261;1;;994;;992;;21;-432778676;4845392;-2112.00;4852000;-2200.00;-5;4908025;-2134.00;2210743;-11.00;
;64735262;1;;993;;990;;21;-432778676;4843280;-2112.00;4850000;-2000.00;-4;4905889;-2136.00;2210733;-10.00;
;64735263;1;;991;;990;;21;-432778676;4841168;-2112.00;4847800;-2200.00;-4;4903760;-2129.00;2210722;-11.00;
;64735264;1;;992;;991;;21;-432778676;4839056;-2112.00;4845800;-2000.00;-4;4901634;-2126.00;2210712;-10.00;
;64735265;1;;992;;992;;21;-432778676;4836944;-2112.00;4843600;-2200.00;-4;4899508;-2126.00;2210701;-11.00;
;64735266;1;;993;;992;;21;-432778676;4834832;-2112.00;4841600;-2000.00;-5;4897380;-2128.00;2210691;-10.00;
;64735267;1;;992;;993;;21;-432778676;4832720;-2112.00;4839400;-2200.00;-5;4895248;-2132.00;2210680;-11.00;
;64735268;1;;992;;993;;21;-432778676;4830608;-2112.00;4837400;-2000.00;-5;4893116;-2132.00;2210670;-10.00;
;64735269;1;;990;;993;;21;-432778676;4828496;-2112.00;4835200;-2200.00;-4;4890982;-2134.00;2210659;-11.00;
;64735270;1;;990;;994;;21;-432778676;4826384;-2112.00;4833200;-2000.00;-5;4888848;-2134.00;2210649;-10.00;
;64735271;1;;992;;994;;21;-432778676;4824272;-2112.00;4831000;-2200.00;-4;4886712;-2136.00;2210638;-11.00;
;64735272;1;;992;;994;;21;-432778676;4822160;-2112.00;4829000;-2000.00;-5;4884578;-2134.00;2210628;-10.00;
;64735273;1;;992;;994;;21;-432778676;4820048;-2112.00;4826800;-2200.00;-4;4882440;-2138.00;2210617;-11.00;
;64735274;1;;992;;994;;21;-432778676;4817936;-2112.00;4824600;-2200.00;-5;4880300;-2140.00;2210606;-11.00;
;64735275;1;;992;;992;;21;-432778676;4815824;-2112.00;4822600;-2000.00;-4;4878157;-2143.00;2210596;-10.00;
;64735276;1;;992;;992;;21;-432778676;4813712;-2112.00;4820400;-2200.00;-5;4876016;-2141.00;2210585;-11.00;
;64735277;1;;992;;992;;21;-432778676;4811600;-2112.00;4818400;-2000.00;-4;4873875;-2141.00;2210575;-10.00;
;64735278;1;;990;;992;;21;-432778676;4809488;-2112.00;4816200;-2200.00;-4;4871741;-2134.00;2210564;-11.00;
;64735279;1;;990;;993;;21;-432778676;4807376;-2112.00;4814200;-2000.00;-4;4869611;-2130.00;2210554;-10.00;
;64735280;1;;992;;993;;21;-432778676;4805264;-2112.00;4812000;-2200.00;-4;4867476;-2135.00;2210543;-11.00;
;64735281;1;;992;;993;;21;-432778676;4803152;-2112.00;4810000;-2000.00;-5;4865343;-2133.00;2210533;-10.00;
;64735282;1;;993;;993;;21;-432778676;4801040;-2112.00;4807800;-2200.00;-4;4863205;-2138.00;2210522;-11.00;
;64735283;1;;993;;994;;21;-432778676;4798928;-2112.00;4805800;-2000.00;-5;4861067;-2138.00;2210512;-10.00;
;64735284;1;;993;;994;;21;-432778676;4796816;-2112.00;4803600;-2200.00;-4;4858930;-2137.00;2210501;-11.00;
;64735285;1;;993;;994;;21;-432778676;4794704;-2112.00;4801400;-2200.00;-5;4856796;-2134.00;2210490;-11.00;
;64735286;1;;993;;994;;21;-432778676;4792592;-2112.00;4799400;-2000.00;-4;4854660;-2136.00;2210480;-10.00;
;64735287;1;;994;;994;;21;-432778676;4790480;-2112.00;4797200;-2200.00;-5;4852523;-2137.00;2210469;-11.00;
;64735288;1;;994;;994;;21;-432778676;4788368;-2112.00;4795000;-2200.00;-4;4850384;-2139.00;2210458;-11.00;
;64735289;1;;995;;994;;21;-432778676;4786256;-2112.00;4793000;-2000.00;-4;4848252;-2132.00;2210448;-10.00;
;64735290;1;;995;;994;;21;-432778676;4784144;-2112.00;4790800;-2200.00;-5;4846122;-2130.00;2210437;-11.00;
;64735291;1;;995;;994;;21;-432778676;4782032;-2112.00;4788600;-2200.00;-5;4843988;-2134.00;2210426;-11.00;
;64735292;1;;994;;993;;21;-432778676;4779920;-2112.00;4786600;-2000.00;-4;4841856;-2132.00;2210416;-10.00;
;64735293;1;;994;;993;;21;-432778676;4777808;-2112.00;4784600;-2000.00;-5;4839729;-2127.00;2210406;-10.00;
;64735294;1;;993;;993;;21;-432778676;4775696;-2112.00;4782400;-2200.00;-4;4837597;-2132.00;2210395;-11.00;
;64735295;1;;993;;993;;21;-432778676;4773584;-2112.00;4780200;-2200.00;-4;4835471;-2126.00;2210384;-11.00;
;64735296;1;;993;;993;;21;-432778676;4771472;-2112.00;4778200;-2000.00;-5;4833349;-2122.00;2210374;-10.00;
;64735297;1;;992;;993;;21;-432778676;4769360;-2112.00;4776000;-2200.00;-6;4831216;-2133.00;2210363;-11.00;
;64735298;1;;993;;993;;21;-432778676;4767248;-2112.00;4774000;-2000.00;-5;4829081;-2135.00;2210353;-10.00;
;64735299;1;;992;;992;;21;-432778676;4765136;-2112.00;4771800;-2200.00;-4;4826951;-2130.00;2210342;-11.00;
;64735300;1;;992;;994;;21;-432778676;4763024;-2112.00;4769800;-2000.00;-5;4824825;-2126.00;2210332;-10.00;
;64735301;1;;991;;994;;21;-432778676;4760912;-2112.00;4767600;-2200.00;-5;4822696;-2129.00;2210321;-11.00;
;64735302;1;;991;;994;;21;-432778676;4758800;-2112.00;4765400;-2200.00;-5;4820562;-2134.00;2210310;-11.00;
;64735303;1;;989;;994;;21;-432778676;4756688;-2112.00;4763400;-2000.00;-5;4818424;-2138.00;2210300;-10.00;
;64735304;1;;989;;993;;21;-432778676;4754576;-2112.00;4761200;-2200.00;-5;4816282;-2142.00;2210289;-11.00;
;64735305;1;;992;;993;;21;-432778676;4752464;-2112.00;4759200;-2000.00;-4;4814137;-2145.00;2210279;-10.00;
;64735306;1;;992;;993;;21;-432778676;4750352;-2112.00;4757000;-2200.00;-3;4812001;-2136.00;2210268;-11.00;
;64735307;1;;992;;992;;21;-432778676;4748240;-2112.00;4755000;-2000.00;-4;4809873;-2128.00;2210258;-10.00;
;64735308;1;;992;;992;;21;-432778676;4746128;-2112.00;4752800;-2200.00;-4;4807748;-2125.00;2210247;-11.00;
;64735309;1;;992;;992;;21;-432778676;4744016;-2112.00;4750800;-2000.00;-5;4805622;-2126.00;2210237;-10.00;
;64735310;1;;992;;993;;21;-432778676;4741904;-2112.00;4748600;-2200.00;-5;4803492;-2130.00;2210226;-11.00;
;64735311;1;;992;;993;;21;-432778676;4739792;-2112.00;4746600;-2000.00;-5;4801364;-2128.00;2210216;-10.00;
;64735312;1;;990;;993;;21;-432778676;4737680;-2112.00;4744400;-2200.00;-5;4799233;-2131.00;2210205;-11.00;
;64735313;1;;989;;993;;21;-432778676;4735568;-2112.00;4742200;-2200.00;-5;4797103;-2130.00;2210194;-11.00;
;64735314;1;;990;;993;;21;-432778676;4733456;-2112.00;4740200;-2000.00;-5;4794969;-2134.00;2210184;-10.00;
;64735315;1;;991;;994;;21;-432778676;4731344;-2112.00;4738000;-2200.00;-5;4792835;-2134.00;2210173;-11.00;
;64735316;1;;992;;994;;21;-432778676;4729232;-2112.00;4736000;-2000.00;-5;4790699;-2136.00;2210163;-10.00;
;64735317;1;;992;;994;;21;-432778676;4727120;-2112.00;4733800;-2200.00;-4;4788567;-2132.00;2210152;-11.00;
;64735318;1;;992;;994;;21;-432778676;4725008;-2112.00;4731800;-2000.00;-5;4786437;-2130.00;2210142;-10.00;
;64735319;1;;992;;994;;21;-432778676;4722896;-2112.00;4729600;-2200.00;-5;4784302;-2135.00;2210131;-11.00;
;64735320;1;;992;;992;;21;-432778676;4720784;-2112.00;4727400;-2200.00;-5;4782167;-2135.00;2210120;-11.00;
;64735321;1;;992;;993;;21;-432778676;4718672;-2112.00;4725400;-2000.00;-4;4780028;-2139.00;2210110;-10.00;
;64735322;1;;993;;993;;21;-432778676;4716560;-2112.00;4723200;-2200.00;-5;4777890;-2138.00;2210099;-11.00;
;64735323;1;;992;;993;;21;-432778676;4714448;-2112.00;4721200;-2000.00;-4;4775754;-2136.00;2210089;-10.00;
;64735324;1;;993;;993;;21;-432778676;4712336;-2112.00;4719000;-2200.00;-4;4773625;-2129.00;2210078;-11.00;
;64735325;1;;993;;993;;21;-432778676;4710224;-2112.00;4717000;-2000.00;-5;4771503;-2122.00;2210068;-10.00;
;64735326;1;;992;;994;;21;-432778676;4708112;-2112.00;4714800;-2200.00;-5;4769377;-2126.00;2210057;-11.00;
;64735327;1;;993;;994;;21;-432778676;4706000;-2112.00;4712800;-2000.00;-5;4767245;-2132.00;2210047;-10.00;
;64735328;1;;992;;994;;21;-432778676;4703888;-2112.00;4710600;-2200.00;-5;4765108;-2137.00;2210036;-11.00;
;64735329;1;;992;;994;;21;-432778676;4701776;-2112.00;4708600;-2000.00;-5;4762962;-2146.00;2210026;-10.00;
;64735330;1;;992;;994;;21;-432778676;4699664;-2112.00;4706400;-2200.00;-4;4760823;-2139.00;2210015;-11.00;
;64735331;1;;993;;994;;21;-432778676;4697552;-2112.00;4704400;-2000.00;-5;4758684;-2139.00;2210005;-10.00;
;64735332;1;;992;;994;;21;-432778676;4695440;-2112.00;4702200;-2200.00;-4;4756546;-2138.00;2209994;-11.00;
;64735333;1;;992;;994;;21;-432778676;4693328;-2112.00;4700200;-2000.00;-5;4754410;-2136.00;2209984;-10.00;
;64735334;1;;992;;994;;21;-432778676;4691216;-2112.00;4698000;-2200.00;-4;4752271;-2139.00;2209973;-11.00;
;64735335;1;;992;;995;;21;-432778676;4689104;-2112.00;4695800;-2200.00;-5;4750131;-2140.00;2209962;-11.00;
;64735336;1;;992;;994;;21;-432778676;4686992;-2112.00;4693800;-2000.00;-4;4747989;-2142.00;2209952;-10.00;
;64735337;1;;995;;995;;21;-432778676;4684880;-2112.00;4691800;-2000.00;-5;4745849;-2140.00;2209942;-10.00;
;64735338;1;;995;;995;;21;-432778676;4682768;-2112.00;4689600;-2200.00;-4;4743708;-2141.00;2209931;-11.00;
;64735339;1;;995;;995;;21;-432778676;4680656;-2112.00;4687400;-2200.00;-4;4741577;-2131.00;2209920;-11.00;
;64735340;1;;996;;996;;21;-432778676;4678544;-2112.00;4685400;-2000.00;-5;4739448;-2129.00;2209910;-10.00;
;64735341;1;;996;;997;;21;-432778676;4676432;-2112.00;4683400;-2000.00;-6;4737311;-2137.00;2209900;-10.00;
;64735342;1;;996;;998;;21;-432778676;4674320;-2112.00;4681200;-2200.00;-5;4735166;-2145.00;2209889;-11.00;
;64735343;1;;996;;998;;21;-432778676;4672208;-2112.00;4679000;-2200.00;-4;4733028;-2138.00;2209878;-11.00;
;64735344;1;;996;;998;;21;-432778676;4670096;-2112.00;4677000;-2000.00;-5;4730892;-2136.00;2209868;-10.00;
;64735345;1;;996;;999;;21;-432778676;4667984;-2112.00;4675000;-2000.00;-6;4728748;-2144.00;2209858;-10.00;
;64735346;1;;996;;999;;21;-432778676;4665872;-2112.00;4672800;-2200.00;-5;4726598;-2150.00;2209847;-11.00;
;64735347;1;;993;;1000;;21;-432778676;4663760;-2112.00;4670600;-2200.00;-4;4724456;-2142.00;2209836;-11.00;
;64735348;1;;991;;1000;;21;-432778676;4661648;-2112.00;4668600;-2000.00;-5;4722322;-2134.00;2209826;-10.00;
;64735349;1;;992;;999;;21;-432778676;4659536;-2112.00;4666400;-2200.00;-6;4720175;-2147.00;2209815;-11.00;
;64735350;1;;992;;1000;;21;-432778676;4657424;-2112.00;4664400;-2000.00;-5;4718022;-2153.00;2209805;-10.00;
;64735351;1;;992;;999;;21;-432778676;4655312;-2112.00;4662200;-2200.00;-4;4715877;-2145.00;2209794;-11.00;
;64735352;1;;993;;1000;;21;-432778676;4653200;-2112.00;4660200;-2000.00;-5;4713738;-2139.00;2209784;-10.00;
;64735353;1;;993;;1000;;21;-432778676;4651088;-2112.00;4658000;-2200.00;-5;4711594;-2144.00;2209773;-11.00;
;64735354;1;;993;;999;;21;-432778676;4648976;-2112.00;4655800;-2200.00;-5;4709451;-2143.00;2209762;-11.00;
;64735355;1;;991;;1000;;21;-432778676;4646864;-2112.00;4653800;-2000.00;-5;4707304;-2147.00;2209752;-10.00;
;64735356;1;;991;;1000;;21;-432778676;4644752;-2112.00;4651600;-2200.00;-5;4705159;-2145.00;2209741;-11.00;
;64735357;1;;991;;1000;;21;-432778676;4642640;-2112.00;4649400;-2200.00;-5;4703008;-2151.00;2209730;-11.00;
;64735358;1;;991;;1000;;21;-432778676;4640528;-2112.00;4647400;-2000.00;-4;4700862;-2146.00;2209720;-10.00;
;64735359;1;;990;;1000;;21;-432778676;4638416;-2112.00;4645200;-2200.00;-5;4698723;-2139.00;2209709;-11.00;
;64735360;1;;993;;1000;;21;-432778676;4636304;-2112.00;4643000;-2200.00;-4;4696584;-2139.00;2209698;-11.00;
;64735361;1;;993;;999;;21;-432778676;4634192;-2112.00;4641000;-2000.00;-4;4694447;-2137.00;2209688;-10.00;
;64735362;1;;993;;1000;;21;-432778676;4632080;-2112.00;4639000;-2000.00;-5;4692308;-2139.00;2209678;-10.00;
;64735363;1;;992;;999;;21;-432778676;4629968;-2112.00;4636800;-2200.00;-4;4690166;-2142.00;2209667;-11.00;
;64735364;1;;991;;999;;21;-432778676;4627856;-2112.00;4634600;-2200.00;-4;4688033;-2133.00;2209656;-11.00;
;64735365;1;;991;;999;;21;-432778676;4625744;-2112.00;4632600;-2000.00;-5;4685905;-2128.00;2209646;-10.00;
;64735366;1;;992;;1000;;21;-432778676;4623632;-2112.00;4630400;-2200.00;-6;4683768;-2137.00;2209635;-11.00;
;64735367;1;;996;;1000;;21;-432778676;4621520;-2112.00;4628400;-2000.00;-5;4681626;-2142.00;2209625;-10.00;
;64735368;1;;996;;1000;;21;-432778676;4619408;-2112.00;4626200;-2200.00;-4;4679488;-2138.00;2209614;-11.00;
;64735369;1;;996;;1000;;21;-432778676;4617296;-2112.00;4624200;-2000.00;-5;4677355;-2133.00;2209604;-10.00;
;64735370;1;;995;;1000;;21;-432778676;4615184;-2112.00;4622000;-2200.00;-5;4675217;-2138.00;2209593;-11.00;
