+-----------------------------------------------------------------------+
| TRACE AXES      type machine: ROBOMAC          no: 513583             |
+-----------------------------------------------------------------------+

Wed Mar 22 17:54:53 2017

Trigger time : 64688632

;Time;interpol;;Eana14;;Eana15;;mode 0;m_pos 0;des_pos 0;des_speed 0;x1r 0;r_speed 0;couple 0;pos_mot 0;mot_speed 0;pos_ext 0;ext_speed 0;
;64688750;1;;995;;992;;21;-432323476;4815824;-2112.00;4822400;-2200.00;-5;4878666;-2127.00;2208319;-11.00;
;64688751;1;;996;;992;;21;-432323476;4813712;-2112.00;4820400;-2000.00;-4;4876535;-2131.00;2208309;-10.00;
;64688752;1;;996;;992;;21;-432323476;4811600;-2112.00;4818200;-2200.00;-4;4874411;-2124.00;2208298;-11.00;
;64688753;1;;996;;992;;21;-432323476;4809488;-2112.00;4816200;-2000.00;-5;4872290;-2121.00;2208288;-10.00;
;64688754;1;;992;;993;;21;-432323476;4807376;-2112.00;4814000;-2200.00;-4;4870162;-2128.00;2208277;-11.00;
;64688755;1;;992;;992;;21;-432323476;4805264;-2112.00;4812000;-2000.00;-5;4868035;-2127.00;2208267;-10.00;
;64688756;1;;992;;992;;21;-432323476;4803152;-2112.00;4809800;-2200.00;-4;4865904;-2131.00;2208256;-11.00;
;64688757;1;;995;;992;;21;-432323476;4801040;-2112.00;4807800;-2000.00;-5;4863770;-2134.00;2208246;-10.00;
;64688758;1;;996;;992;;21;-432323476;4798928;-2112.00;4805600;-2200.00;-4;4861634;-2136.00;2208235;-11.00;
;64688759;1;;995;;992;;21;-432323476;4796816;-2112.00;4803600;-2000.00;-5;4859497;-2137.00;2208225;-10.00;
;64688760;1;;993;;992;;21;-432323476;4794704;-2112.00;4801400;-2200.00;-4;4857360;-2137.00;2208214;-11.00;
;64688761;1;;993;;993;;21;-432323476;4792592;-2112.00;4799400;-2000.00;-4;4855228;-2132.00;2208204;-10.00;
;64688762;1;;993;;994;;21;-432323476;4790480;-2112.00;4797200;-2200.00;-4;4853091;-2137.00;2208193;-11.00;
;64688763;1;;993;;993;;21;-432323476;4788368;-2112.00;4795200;-2000.00;-5;4850954;-2137.00;2208183;-10.00;
;64688764;1;;993;;994;;21;-432323476;4786256;-2112.00;4793000;-2200.00;-4;4848815;-2139.00;2208172;-11.00;
;64688765;1;;993;;994;;21;-432323476;4784144;-2112.00;4791000;-2000.00;-4;4846678;-2137.00;2208162;-10.00;
;64688766;1;;993;;998;;21;-432323476;4782032;-2112.00;4788800;-2200.00;-4;4844539;-2139.00;2208151;-11.00;
;64688767;1;;992;;998;;21;-432323476;4779920;-2112.00;4786800;-2000.00;-5;4842401;-2138.00;2208141;-10.00;
;64688768;1;;992;;999;;21;-432323476;4777808;-2112.00;4784600;-2200.00;-4;4840259;-2142.00;2208130;-11.00;
;64688769;1;;992;;1000;;21;-432323476;4775696;-2112.00;4782600;-2000.00;-5;4838120;-2139.00;2208120;-10.00;
;64688770;1;;997;;999;;21;-432323476;4773584;-2112.00;4780400;-2200.00;-4;4835976;-2144.00;2208109;-11.00;
;64688771;1;;997;;999;;21;-432323476;4771472;-2112.00;4778200;-2200.00;-4;4833831;-2145.00;2208098;-11.00;
;64688772;1;;996;;999;;21;-432323476;4769360;-2112.00;4776200;-2000.00;-4;4831683;-2148.00;2208088;-10.00;
;64688773;1;;996;;994;;21;-432323476;4767248;-2112.00;4774000;-2200.00;-4;4829537;-2146.00;2208077;-11.00;
;64688774;1;;997;;994;;21;-432323476;4765136;-2112.00;4772000;-2000.00;-4;4827393;-2144.00;2208067;-10.00;
;64688775;1;;997;;994;;21;-432323476;4763024;-2112.00;4769800;-2200.00;-3;4825251;-2142.00;2208056;-11.00;
;64688776;1;;992;;994;;21;-432323476;4760912;-2112.00;4767800;-2000.00;-4;4823124;-2127.00;2208046;-10.00;
;64688777;1;;992;;994;;21;-432323476;4758800;-2112.00;4765600;-2200.00;-4;4820991;-2133.00;2208035;-11.00;
;64688778;1;;992;;994;;21;-432323476;4756688;-2112.00;4763400;-2200.00;-5;4818858;-2133.00;2208024;-11.00;
;64688779;1;;993;;994;;21;-432323476;4754576;-2112.00;4761400;-2000.00;-4;4816724;-2134.00;2208014;-10.00;
;64688780;1;;993;;994;;21;-432323476;4752464;-2112.00;4759200;-2200.00;-5;4814588;-2136.00;2208003;-11.00;
;64688781;1;;993;;994;;21;-432323476;4750352;-2112.00;4757000;-2200.00;-4;4812452;-2136.00;2207992;-11.00;
;64688782;1;;993;;994;;21;-432323476;4748240;-2112.00;4755000;-2000.00;-4;4810321;-2131.00;2207982;-10.00;
;64688783;1;;995;;994;;21;-432323476;4746128;-2112.00;4752800;-2200.00;-5;4808194;-2127.00;2207971;-11.00;
;64688784;1;;994;;994;;21;-432323476;4744016;-2112.00;4750800;-2000.00;-4;4806058;-2136.00;2207961;-10.00;
;64688785;1;;993;;994;;21;-432323476;4741904;-2112.00;4748600;-2200.00;-4;4803925;-2133.00;2207950;-11.00;
;64688786;1;;993;;999;;21;-432323476;4739792;-2112.00;4746600;-2000.00;-4;4801791;-2134.00;2207940;-10.00;
;64688787;1;;994;;999;;21;-432323476;4737680;-2112.00;4744400;-2200.00;-4;4799657;-2134.00;2207929;-11.00;
;64688788;1;;995;;999;;21;-432323476;4735568;-2112.00;4742200;-2200.00;-5;4797527;-2130.00;2207918;-11.00;
;64688789;1;;995;;999;;21;-432323476;4733456;-2112.00;4740200;-2000.00;-4;4795395;-2132.00;2207908;-10.00;
;64688790;1;;995;;999;;21;-432323476;4731344;-2112.00;4738000;-2200.00;-5;4793266;-2129.00;2207897;-11.00;
;64688791;1;;994;;999;;21;-432323476;4729232;-2112.00;4736000;-2000.00;-5;4791133;-2133.00;2207887;-10.00;
;64688792;1;;993;;999;;21;-432323476;4727120;-2112.00;4733800;-2200.00;-4;4789006;-2127.00;2207876;-11.00;
;64688793;1;;993;;999;;21;-432323476;4725008;-2112.00;4731800;-2000.00;-5;4786880;-2126.00;2207866;-10.00;
;64688794;1;;994;;999;;21;-432323476;4722896;-2112.00;4729600;-2200.00;-4;4784745;-2135.00;2207855;-11.00;
;64688795;1;;993;;999;;21;-432323476;4720784;-2112.00;4727400;-2200.00;-5;4782605;-2140.00;2207844;-11.00;
;64688796;1;;993;;999;;21;-432323476;4718672;-2112.00;4725400;-2000.00;-4;4780460;-2145.00;2207834;-10.00;
;64688797;1;;993;;999;;21;-432323476;4716560;-2112.00;4723200;-2200.00;-4;4778317;-2143.00;2207823;-11.00;
;64688798;1;;993;;999;;21;-432323476;4714448;-2112.00;4721200;-2000.00;-4;4776176;-2141.00;2207813;-10.00;
;64688799;1;;992;;999;;21;-432323476;4712336;-2112.00;4719000;-2200.00;-3;4774048;-2128.00;2207802;-11.00;
;64688800;1;;992;;999;;21;-432323476;4710224;-2112.00;4716800;-2200.00;-4;4771929;-2119.00;2207791;-11.00;
;64688801;1;;995;;999;;21;-432323476;4708112;-2112.00;4714800;-2000.00;-4;4769804;-2125.00;2207781;-10.00;
;64688802;1;;994;;999;;21;-432323476;4706000;-2112.00;4712600;-2200.00;-5;4767676;-2128.00;2207770;-11.00;
;64688803;1;;991;;994;;21;-432323476;4703888;-2112.00;4710600;-2000.00;-5;4765540;-2136.00;2207760;-10.00;
;64688804;1;;990;;994;;21;-432323476;4701776;-2112.00;4708400;-2200.00;-4;4763410;-2130.00;2207749;-11.00;
;64688805;1;;990;;994;;21;-432323476;4699664;-2112.00;4706200;-2200.00;-4;4761287;-2123.00;2207738;-11.00;
;64688806;1;;990;;991;;21;-432323476;4697552;-2112.00;4704200;-2000.00;-4;4759160;-2127.00;2207728;-10.00;
;64688807;1;;990;;991;;21;-432323476;4695440;-2112.00;4702200;-2000.00;-5;4757033;-2127.00;2207718;-10.00;
;64688808;1;;990;;991;;21;-432323476;4693328;-2112.00;4700000;-2200.00;-4;4754902;-2131.00;2207707;-11.00;
;64688809;1;;990;;991;;21;-432323476;4691216;-2112.00;4697800;-2200.00;-4;4752775;-2127.00;2207696;-11.00;
;64688810;1;;991;;991;;21;-432323476;4689104;-2112.00;4695800;-2000.00;-5;4750652;-2123.00;2207686;-10.00;
;64688811;1;;995;;991;;21;-432323476;4686992;-2112.00;4693800;-2000.00;-5;4748519;-2133.00;2207676;-10.00;
;64688812;1;;996;;991;;21;-432323476;4684880;-2112.00;4691600;-2200.00;-5;4746379;-2140.00;2207665;-11.00;
;64688813;1;;996;;992;;21;-432323476;4682768;-2112.00;4689400;-2200.00;-4;4744252;-2127.00;2207654;-11.00;
;64688814;1;;993;;992;;21;-432323476;4680656;-2112.00;4687400;-2000.00;-5;4742130;-2122.00;2207644;-10.00;
;64688815;1;;992;;992;;21;-432323476;4678544;-2112.00;4685400;-2000.00;-5;4739997;-2133.00;2207634;-10.00;
;64688816;1;;993;;992;;21;-432323476;4676432;-2112.00;4683200;-2200.00;-5;4737856;-2141.00;2207623;-11.00;
;64688817;1;;993;;991;;21;-432323476;4674320;-2112.00;4681000;-2200.00;-4;4735719;-2137.00;2207612;-11.00;
;64688818;1;;992;;992;;21;-432323476;4672208;-2112.00;4679000;-2000.00;-5;4733589;-2130.00;2207602;-10.00;
;64688819;1;;992;;991;;21;-432323476;4670096;-2112.00;4676800;-2200.00;-5;4731446;-2143.00;2207591;-11.00;
;64688820;1;;993;;992;;21;-432323476;4667984;-2112.00;4674800;-2000.00;-4;4729297;-2149.00;2207581;-10.00;
;64688821;1;;993;;992;;21;-432323476;4665872;-2112.00;4672600;-2200.00;-4;4727155;-2142.00;2207570;-11.00;
;64688822;1;;993;;992;;21;-432323476;4663760;-2112.00;4670600;-2000.00;-4;4725021;-2134.00;2207560;-10.00;
;64688823;1;;993;;992;;21;-432323476;4661648;-2112.00;4668600;-2000.00;-4;4722886;-2135.00;2207550;-10.00;
;64688824;1;;993;;992;;21;-432323476;4659536;-2112.00;4666400;-2200.00;-5;4720749;-2137.00;2207539;-11.00;
;64688825;1;;993;;991;;21;-432323476;4657424;-2112.00;4664200;-2200.00;-4;4718608;-2141.00;2207528;-11.00;
;64688826;1;;992;;991;;21;-432323476;4655312;-2112.00;4662200;-2000.00;-4;4716467;-2141.00;2207518;-10.00;
;64688827;1;;992;;991;;21;-432323476;4653200;-2112.00;4660200;-2000.00;-5;4714320;-2147.00;2207508;-10.00;
;64688828;1;;993;;991;;21;-432323476;4651088;-2112.00;4658000;-2200.00;-4;4712169;-2151.00;2207497;-11.00;
;64688829;1;;993;;991;;21;-432323476;4648976;-2112.00;4655800;-2200.00;-3;4710026;-2143.00;2207486;-11.00;
;64688830;1;;993;;991;;21;-432323476;4646864;-2112.00;4653800;-2000.00;-4;4707892;-2134.00;2207476;-10.00;
;64688831;1;;995;;991;;21;-432323476;4644752;-2112.00;4651600;-2200.00;-5;4705750;-2142.00;2207465;-11.00;
;64688832;1;;992;;991;;21;-432323476;4642640;-2112.00;4649400;-2200.00;-5;4703599;-2151.00;2207454;-11.00;
;64688833;1;;990;;991;;21;-432323476;4640528;-2112.00;4647400;-2000.00;-4;4701453;-2146.00;2207444;-10.00;
;64688834;1;;989;;991;;21;-432323476;4638416;-2112.00;4645200;-2200.00;-4;4699314;-2139.00;2207433;-11.00;
;64688835;1;;993;;991;;21;-432323476;4636304;-2112.00;4643000;-2200.00;-4;4697180;-2134.00;2207422;-11.00;
;64688836;1;;992;;991;;21;-432323476;4634192;-2112.00;4641000;-2000.00;-4;4695053;-2127.00;2207412;-10.00;
;64688837;1;;992;;992;;21;-432323476;4632080;-2112.00;4638800;-2200.00;-5;4692924;-2129.00;2207401;-11.00;
;64688838;1;;992;;992;;21;-432323476;4629968;-2112.00;4636600;-2200.00;-5;4690786;-2138.00;2207390;-11.00;
;64688839;1;;992;;992;;21;-432323476;4627856;-2112.00;4634600;-2000.00;-4;4688650;-2136.00;2207380;-10.00;
;64688840;1;;993;;992;;21;-432323476;4625744;-2112.00;4632400;-2200.00;-5;4686519;-2131.00;2207369;-11.00;
;64688841;1;;992;;992;;21;-432323476;4623632;-2112.00;4630400;-2000.00;-4;4684383;-2136.00;2207359;-10.00;
;64688842;1;;993;;994;;21;-432323476;4621520;-2112.00;4628200;-2200.00;-4;4682246;-2137.00;2207348;-11.00;
;64688843;1;;992;;995;;21;-432323476;4619408;-2112.00;4626200;-2000.00;-5;4680122;-2124.00;2207338;-10.00;
;64688844;1;;989;;996;;21;-432323476;4617296;-2112.00;4624000;-2200.00;-4;4677996;-2126.00;2207327;-11.00;
;64688845;1;;990;;996;;21;-432323476;4615184;-2112.00;4622000;-2000.00;-5;4675871;-2125.00;2207317;-10.00;
