+-----------------------------------------------------------------------+
| TRACE AXES      type machine: ROBOMAC          no: 513583             |
+-----------------------------------------------------------------------+

Mon Mar 20 14:12:28 2017

Trigger time : 51298241

;Time;interpol;;Eana14;;Eana15;;mode 0;m_pos 0;des_pos 0;des_speed 0;x1r 0;r_speed 0;couple 0;pos_mot 0;mot_speed 0;pos_ext 0;ext_speed 0;
;51298255;0;;988;;993;;21;-1189985133;5069096;-162.00;5069400;0.00;-7;5112347;-104.00;6057632;0.00;
;51298256;0;;988;;993;;21;-1189985133;5068914;-182.00;5069400;0.00;-5;5112234;-113.00;6057632;0.00;
;51298257;0;;988;;993;;21;-1189985133;5068711;-203.00;5069200;-200.00;-7;5112121;-113.00;6057631;-1.00;
;51298258;0;;987;;992;;21;-1189985133;5068485;-226.00;5069000;-200.00;-7;5111988;-133.00;6057630;-1.00;
;51298259;0;;987;;991;;21;-1189985133;5068236;-249.00;5069000;0.00;-8;5111831;-157.00;6057630;0.00;
;51298260;0;;988;;989;;21;-1189985133;5067963;-273.00;5069000;0.00;-9;5111638;-193.00;6057630;0.00;
;51298261;0;;988;;989;;21;-1189985133;5067667;-296.00;5068600;-400.00;-8;5111412;-226.00;6057628;-2.00;
;51298262;0;;988;;989;;21;-1189985133;5067345;-322.00;5068400;-200.00;-8;5111168;-244.00;6057627;-1.00;
;51298263;0;;988;;991;;21;-1189985133;5066998;-347.00;5068200;-200.00;-9;5110899;-269.00;6057626;-1.00;
;51298264;0;;987;;993;;21;-1189985133;5066626;-372.00;5067800;-400.00;-10;5110591;-308.00;6057624;-2.00;
;51298265;0;;987;;993;;21;-1189985133;5066227;-399.00;5067400;-400.00;-8;5110252;-339.00;6057622;-2.00;
;51298266;0;;987;;991;;21;-1189985133;5065802;-425.00;5067000;-400.00;-9;5109891;-361.00;6057620;-2.00;
;51298267;0;;988;;990;;21;-1189985133;5065350;-452.00;5066600;-400.00;-9;5109502;-389.00;6057618;-2.00;
;51298268;0;;988;;990;;21;-1189985133;5064872;-478.00;5066200;-400.00;-8;5109086;-416.00;6057616;-2.00;
;51298269;0;;988;;993;;21;-1189985133;5064366;-506.00;5065800;-400.00;-7;5108653;-433.00;6057614;-2.00;
;51298270;0;;989;;993;;21;-1189985133;5063834;-532.00;5065400;-400.00;-8;5108202;-451.00;6057612;-2.00;
;51298271;0;;989;;992;;21;-1189985133;5063274;-560.00;5065000;-400.00;-8;5107731;-471.00;6057610;-2.00;
;51298272;0;;989;;991;;21;-1189985133;5062688;-586.00;5064400;-600.00;-8;5107234;-497.00;6057607;-3.00;
;51298273;0;;993;;990;;21;-1189985133;5062074;-614.00;5064000;-400.00;-9;5106708;-526.00;6057605;-2.00;
;51298274;0;;993;;990;;21;-1189985133;5061435;-639.00;5063400;-600.00;-9;5106148;-560.00;6057602;-3.00;
;51298275;0;;994;;989;;21;-1189985133;5060769;-666.00;5063000;-400.00;-10;5105556;-592.00;6057600;-2.00;
;51298276;0;;994;;990;;21;-1189985133;5060077;-692.00;5062200;-800.00;-9;5104936;-620.00;6057596;-4.00;
;51298277;0;;993;;990;;21;-1189985133;5059359;-718.00;5061600;-600.00;-10;5104294;-642.00;6057593;-3.00;
;51298278;0;;993;;990;;21;-1189985133;5058616;-743.00;5061000;-600.00;-9;5103620;-674.00;6057590;-3.00;
;51298279;0;;993;;991;;21;-1189985133;5057849;-767.00;5060200;-800.00;-10;5102914;-706.00;6057586;-4.00;
;51298280;0;;993;;992;;21;-1189985133;5057057;-792.00;5059400;-800.00;-8;5102180;-734.00;6057582;-4.00;
;51298281;0;;993;;992;;21;-1189985133;5056242;-815.00;5058600;-800.00;-9;5101427;-753.00;6057578;-4.00;
;51298282;0;;994;;991;;21;-1189985133;5055405;-837.00;5057800;-800.00;-9;5100649;-778.00;6057574;-4.00;
;51298283;0;;994;;990;;21;-1189985133;5054545;-860.00;5057200;-600.00;-8;5099847;-802.00;6057571;-3.00;
;51298284;0;;994;;990;;21;-1189985133;5053665;-880.00;5056400;-800.00;-8;5099031;-816.00;6057567;-4.00;
;51298285;0;;993;;993;;21;-1189985133;5052764;-901.00;5055400;-1000.00;-8;5098199;-832.00;6057562;-5.00;
;51298286;0;;994;;993;;21;-1189985133;5051843;-921.00;5054600;-800.00;-8;5097349;-850.00;6057558;-4.00;
;51298287;0;;994;;991;;21;-1189985133;5050905;-938.00;5053800;-800.00;-9;5096471;-878.00;6057554;-4.00;
;51298288;0;;993;;990;;21;-1189985133;5049949;-956.00;5053000;-800.00;-9;5095555;-916.00;6057550;-4.00;
;51298289;0;;993;;990;;21;-1189985133;5048977;-972.00;5052000;-1000.00;-8;5094623;-932.00;6057545;-5.00;
;51298290;0;;993;;990;;21;-1189985133;5047991;-986.00;5051000;-1000.00;-8;5093686;-937.00;6057540;-5.00;
;51298291;0;;993;;993;;21;-1189985133;5046990;-1001.00;5050000;-1000.00;-8;5092730;-956.00;6057535;-5.00;
;51298292;0;;993;;993;;21;-1189985133;5045978;-1012.00;5049000;-1000.00;-9;5091752;-978.00;6057530;-5.00;
;51298293;0;;994;;993;;21;-1189985133;5044954;-1024.00;5048000;-1000.00;-8;5090750;-1002.00;6057525;-5.00;
;51298294;0;;994;;994;;21;-1189985133;5043922;-1032.00;5047000;-1000.00;-7;5089737;-1013.00;6057520;-5.00;
;51298295;0;;994;;994;;21;-1189985133;5042881;-1041.00;5046000;-1000.00;-7;5088717;-1020.00;6057515;-5.00;
;51298296;0;;994;;994;;21;-1189985133;5041834;-1047.00;5045000;-1000.00;-6;5087693;-1024.00;6057510;-5.00;
;51298297;0;;990;;994;;21;-1189985133;5040782;-1052.00;5044000;-1000.00;-7;5086663;-1030.00;6057505;-5.00;
;51298298;0;;990;;994;;21;-1189985133;5039727;-1055.00;5043000;-1000.00;-7;5085626;-1037.00;6057500;-5.00;
;51298299;0;;990;;994;;21;-1189985133;5038672;-1055.00;5041800;-1200.00;-7;5084583;-1043.00;6057494;-6.00;
;51298300;0;;989;;994;;21;-1189985133;5037616;-1056.00;5040800;-1000.00;-7;5083532;-1051.00;6057489;-5.00;
;51298301;0;;989;;993;;21;-1189985133;5036560;-1056.00;5039800;-1000.00;-7;5082477;-1055.00;6057484;-5.00;
;51298302;0;;989;;992;;21;-1189985133;5035504;-1056.00;5038800;-1000.00;-7;5081418;-1059.00;6057479;-5.00;
;51298303;0;;989;;990;;21;-1189985133;5034448;-1056.00;5037800;-1000.00;-5;5080363;-1055.00;6057474;-5.00;
;51298304;0;;988;;990;;21;-1189985133;5033392;-1056.00;5036600;-1200.00;-6;5079317;-1046.00;6057468;-6.00;
;51298305;0;;989;;990;;21;-1189985133;5032336;-1056.00;5035600;-1000.00;-6;5078266;-1051.00;6057463;-5.00;
;51298306;0;;989;;991;;21;-1189985133;5031280;-1056.00;5034600;-1000.00;-7;5077204;-1062.00;6057458;-5.00;
;51298307;0;;989;;993;;21;-1189985133;5030224;-1056.00;5033400;-1200.00;-7;5076133;-1071.00;6057452;-6.00;
;51298308;0;;988;;993;;21;-1189985133;5029168;-1056.00;5032400;-1000.00;-5;5075067;-1066.00;6057447;-5.00;
;51298309;0;;988;;991;;21;-1189985133;5028112;-1056.00;5031400;-1000.00;-6;5074012;-1055.00;6057442;-5.00;
;51298310;0;;988;;991;;21;-1189985133;5027056;-1056.00;5030400;-1000.00;-6;5072961;-1051.00;6057437;-5.00;
;51298311;0;;988;;991;;21;-1189985133;5026000;-1056.00;5029400;-1000.00;-6;5071911;-1050.00;6057432;-5.00;
;51298312;0;;988;;992;;21;-1189985133;5024944;-1056.00;5028200;-1200.00;-6;5070862;-1049.00;6057426;-6.00;
;51298313;0;;989;;992;;21;-1189985133;5023888;-1056.00;5027200;-1000.00;-7;5069804;-1058.00;6057421;-5.00;
;51298314;0;;989;;991;;21;-1189985133;5022832;-1056.00;5026200;-1000.00;-7;5068735;-1069.00;6057416;-5.00;
;51298315;0;;989;;991;;21;-1189985133;5021776;-1056.00;5025000;-1200.00;-7;5067656;-1079.00;6057410;-6.00;
;51298316;0;;989;;991;;21;-1189985133;5020720;-1056.00;5024000;-1000.00;-5;5066579;-1077.00;6057405;-5.00;
;51298317;0;;989;;992;;21;-1189985133;5019664;-1056.00;5023000;-1000.00;-5;5065517;-1062.00;6057400;-5.00;
;51298318;0;;989;;992;;21;-1189985133;5018608;-1056.00;5021800;-1200.00;-6;5064457;-1060.00;6057394;-6.00;
;51298319;0;;989;;992;;21;-1189985133;5017552;-1056.00;5020800;-1000.00;-5;5063399;-1058.00;6057389;-5.00;
;51298320;0;;990;;991;;21;-1189985133;5016496;-1056.00;5019800;-1000.00;-6;5062342;-1057.00;6057384;-5.00;
;51298321;0;;990;;991;;21;-1189985133;5015440;-1056.00;5018600;-1200.00;-6;5061278;-1064.00;6057378;-6.00;
;51298322;0;;990;;993;;21;-1189985133;5014384;-1056.00;5017600;-1000.00;-6;5060209;-1069.00;6057373;-5.00;
;51298323;0;;990;;993;;21;-1189985133;5013328;-1056.00;5016600;-1000.00;-6;5059146;-1063.00;6057368;-5.00;
;51298324;0;;990;;993;;21;-1189985133;5012272;-1056.00;5015600;-1000.00;-6;5058082;-1064.00;6057363;-5.00;
;51298325;0;;990;;991;;21;-1189985133;5011216;-1056.00;5014600;-1000.00;-5;5057023;-1059.00;6057358;-5.00;
;51298326;0;;990;;991;;21;-1189985133;5010160;-1056.00;5013400;-1200.00;-6;5055973;-1050.00;6057352;-6.00;
;51298327;0;;991;;993;;21;-1189985133;5009104;-1056.00;5012400;-1000.00;-7;5054918;-1055.00;6057347;-5.00;
;51298328;0;;991;;995;;21;-1189985133;5008048;-1056.00;5011400;-1000.00;-7;5053854;-1064.00;6057342;-5.00;
;51298329;0;;992;;995;;21;-1189985133;5006992;-1056.00;5010400;-1000.00;-7;5052782;-1072.00;6057337;-5.00;
;51298330;0;;991;;991;;21;-1189985133;5005936;-1056.00;5009400;-1000.00;-5;5051711;-1071.00;6057332;-5.00;
;51298331;0;;991;;991;;21;-1189985133;5004880;-1056.00;5008200;-1200.00;-6;5050649;-1062.00;6057326;-6.00;
;51298332;0;;991;;991;;21;-1189985133;5003824;-1056.00;5007200;-1000.00;-6;5049582;-1067.00;6057321;-5.00;
;51298333;0;;991;;992;;21;-1189985133;5002768;-1056.00;5006200;-1000.00;-6;5048509;-1073.00;6057316;-5.00;
;51298334;0;;991;;994;;21;-1189985133;5001712;-1056.00;5005000;-1200.00;-6;5047428;-1081.00;6057310;-6.00;
;51298335;0;;991;;995;;21;-1189985133;5000656;-1056.00;5004000;-1000.00;-5;5046353;-1075.00;6057305;-5.00;
;51298336;0;;991;;995;;21;-1189985133;4999600;-1056.00;5002800;-1200.00;-5;5045287;-1066.00;6057299;-6.00;
;51298337;0;;991;;995;;21;-1189985133;4998544;-1056.00;5001800;-1000.00;-6;5044219;-1068.00;6057294;-5.00;
;51298338;0;;991;;995;;21;-1189985133;4997488;-1056.00;5000800;-1000.00;-5;5043151;-1068.00;6057289;-5.00;
;51298339;0;;991;;995;;21;-1189985133;4996432;-1056.00;4999800;-1000.00;-6;5042087;-1064.00;6057284;-5.00;
;51298340;0;;990;;995;;21;-1189985133;4995376;-1056.00;4998600;-1200.00;-5;5041025;-1062.00;6057278;-6.00;
;51298341;0;;990;;995;;21;-1189985133;4994320;-1056.00;4997600;-1000.00;-5;5039964;-1061.00;6057273;-5.00;
;51298342;0;;990;;995;;21;-1189985133;4993264;-1056.00;4996600;-1000.00;-6;5038897;-1067.00;6057268;-5.00;
;51298343;0;;990;;995;;21;-1189985133;4992208;-1056.00;4995400;-1200.00;-6;5037823;-1074.00;6057262;-6.00;
;51298344;0;;991;;994;;21;-1189985133;4991152;-1056.00;4994400;-1000.00;-5;5036751;-1072.00;6057257;-5.00;
;51298345;0;;990;;993;;21;-1189985133;4990096;-1056.00;4993400;-1000.00;-5;5035692;-1059.00;6057252;-5.00;
;51298346;0;;991;;992;;21;-1189985133;4989040;-1056.00;4992400;-1000.00;-6;5034633;-1059.00;6057247;-5.00;
;51298347;0;;991;;992;;21;-1189985133;4987984;-1056.00;4991400;-1000.00;-5;5033574;-1059.00;6057242;-5.00;
;51298348;0;;990;;996;;21;-1189985133;4986928;-1056.00;4990200;-1200.00;-5;5032516;-1058.00;6057236;-6.00;
;51298349;0;;990;;996;;21;-1189985133;4985872;-1056.00;4989200;-1000.00;-6;5031451;-1065.00;6057231;-5.00;
;51298350;0;;990;;996;;21;-1189985133;4984816;-1056.00;4988200;-1000.00;-6;5030377;-1074.00;6057226;-5.00;
;51298351;0;;991;;993;;21;-1189985133;4983760;-1056.00;4987000;-1200.00;-6;5029297;-1080.00;6057220;-6.00;
;51298352;0;;991;;993;;21;-1189985133;4982704;-1056.00;4986000;-1000.00;-5;5028220;-1077.00;6057215;-5.00;
;51298353;0;;991;;994;;21;-1189985133;4981648;-1056.00;4985000;-1000.00;-5;5027158;-1062.00;6057210;-5.00;
;51298354;0;;991;;994;;21;-1189985133;4980592;-1056.00;4983800;-1200.00;-5;5026099;-1059.00;6057204;-6.00;
;51298355;0;;991;;994;;21;-1189985133;4979536;-1056.00;4982800;-1000.00;-5;5025043;-1056.00;6057199;-5.00;
;51298356;0;;991;;993;;21;-1189985133;4978480;-1056.00;4981800;-1000.00;-5;5023990;-1053.00;6057194;-5.00;
;51298357;0;;991;;993;;21;-1189985133;4977424;-1056.00;4980800;-1000.00;-6;5022926;-1064.00;6057189;-5.00;
;51298358;0;;991;;994;;21;-1189985133;4976368;-1056.00;4979800;-1000.00;-5;5021856;-1070.00;6057184;-5.00;
;51298359;0;;991;;995;;21;-1189985133;4975312;-1056.00;4978600;-1200.00;-5;5020792;-1064.00;6057178;-6.00;
;51298360;0;;991;;995;;21;-1189985133;4974256;-1056.00;4977600;-1000.00;-5;5019729;-1063.00;6057173;-5.00;
;51298361;0;;991;;995;;21;-1189985133;4973200;-1056.00;4976600;-1000.00;-6;5018665;-1064.00;6057168;-5.00;
;51298362;0;;991;;994;;21;-1189985133;4972144;-1056.00;4975400;-1200.00;-6;5017594;-1071.00;6057162;-6.00;
;51298363;0;;991;;994;;21;-1189985133;4971088;-1056.00;4974400;-1000.00;-5;5016522;-1072.00;6057157;-5.00;
;51298364;0;;991;;995;;21;-1189985133;4970032;-1056.00;4973400;-1000.00;-5;5015461;-1061.00;6057152;-5.00;
;51298365;0;;992;;995;;21;-1189985133;4968976;-1056.00;4972400;-1000.00;-6;5014396;-1065.00;6057147;-5.00;
;51298366;0;;992;;995;;21;-1189985133;4967920;-1056.00;4971200;-1200.00;-5;5013329;-1067.00;6057141;-6.00;
;51298367;0;;992;;995;;21;-1189985133;4966864;-1056.00;4970200;-1000.00;-5;5012264;-1065.00;6057136;-5.00;
;51298368;0;;992;;995;;21;-1189985133;4965808;-1056.00;4969200;-1000.00;-5;5011195;-1069.00;6057131;-5.00;
;51298369;0;;992;;997;;21;-1189985133;4964752;-1056.00;4968200;-1000.00;-6;5010121;-1074.00;6057126;-5.00;
;51298370;0;;992;;997;;21;-1189985133;4963696;-1056.00;4967000;-1200.00;-5;5009051;-1070.00;6057120;-6.00;
;51298371;0;;992;;996;;21;-1189985133;4962640;-1056.00;4966000;-1000.00;-5;5007993;-1058.00;6057115;-5.00;
;51298372;0;;992;;995;;21;-1189985133;4961584;-1056.00;4965000;-1000.00;-6;5006936;-1057.00;6057110;-5.00;
;51298373;0;;993;;995;;21;-1189985133;4960528;-1056.00;4963800;-1200.00;-6;5005873;-1063.00;6057104;-6.00;
;51298374;0;;993;;995;;21;-1189985133;4959472;-1056.00;4962800;-1000.00;-5;5004808;-1065.00;6057099;-5.00;
;51298375;0;;993;;997;;21;-1189985133;4958416;-1056.00;4961800;-1000.00;-6;5003749;-1059.00;6057094;-5.00;
;51298376;0;;993;;997;;21;-1189985133;4957360;-1056.00;4960600;-1200.00;-6;5002686;-1063.00;6057088;-6.00;
;51298377;0;;993;;998;;21;-1189985133;4956304;-1056.00;4959600;-1000.00;-5;5001617;-1069.00;6057083;-5.00;
;51298378;0;;993;;998;;21;-1189985133;4955248;-1056.00;4958600;-1000.00;-6;5000555;-1062.00;6057078;-5.00;
;51298379;0;;993;;998;;21;-1189985133;4954192;-1056.00;4957400;-1200.00;-6;4999491;-1064.00;6057072;-6.00;
;51298380;0;;993;;998;;21;-1189985133;4953136;-1056.00;4956400;-1000.00;-5;4998429;-1062.00;6057067;-5.00;
;51298381;0;;993;;998;;21;-1189985133;4952080;-1056.00;4955400;-1000.00;-6;4997376;-1053.00;6057062;-5.00;
;51298382;0;;994;;998;;21;-1189985133;4951024;-1056.00;4954200;-1200.00;-6;4996319;-1057.00;6057056;-6.00;
;51298383;0;;993;;998;;21;-1189985133;4949968;-1056.00;4953200;-1000.00;-6;4995259;-1060.00;6057051;-5.00;
;51298384;0;;994;;998;;21;-1189985133;4948912;-1056.00;4952200;-1000.00;-6;4994204;-1055.00;6057046;-5.00;
;51298385;0;;994;;997;;21;-1189985133;4947856;-1056.00;4951200;-1000.00;-6;4993143;-1061.00;6057041;-5.00;
;51298386;0;;993;;996;;21;-1189985133;4946800;-1056.00;4950000;-1200.00;-6;4992080;-1063.00;6057035;-6.00;
;51298387;0;;993;;996;;21;-1189985133;4945744;-1056.00;4949000;-1000.00;-6;4991022;-1058.00;6057030;-5.00;
;51298388;0;;994;;996;;21;-1189985133;4944688;-1056.00;4948000;-1000.00;-6;4989965;-1057.00;6057025;-5.00;
;51298389;0;;993;;999;;21;-1189985133;4943632;-1056.00;4947000;-1000.00;-6;4988900;-1065.00;6057020;-5.00;
;51298390;0;;994;;999;;21;-1189985133;4942576;-1056.00;4945800;-1200.00;-6;4987834;-1066.00;6057014;-6.00;
;51298391;0;;994;;999;;21;-1189985133;4941520;-1056.00;4944800;-1000.00;-6;4986774;-1060.00;6057009;-5.00;
;51298392;0;;994;;997;;21;-1189985133;4940464;-1056.00;4943800;-1000.00;-6;4985713;-1061.00;6057004;-5.00;
;51298393;0;;993;;996;;21;-1189985133;4939408;-1056.00;4942600;-1200.00;-6;4984643;-1070.00;6056998;-6.00;
;51298394;0;;993;;998;;21;-1189985133;4938352;-1056.00;4941600;-1000.00;-5;4983574;-1069.00;6056993;-5.00;
;51298395;0;;994;;998;;21;-1189985133;4937296;-1056.00;4940600;-1000.00;-6;4982513;-1061.00;6056988;-5.00;
;51298396;0;;995;;997;;21;-1189985133;4936240;-1056.00;4939400;-1200.00;-6;4981451;-1062.00;6056982;-6.00;
;51298397;0;;997;;997;;21;-1189985133;4935184;-1056.00;4938400;-1000.00;-5;4980393;-1058.00;6056977;-5.00;
;51298398;0;;997;;996;;21;-1189985133;4934128;-1056.00;4937400;-1000.00;-6;4979341;-1052.00;6056972;-5.00;
;51298399;0;;997;;996;;21;-1189985133;4933072;-1056.00;4936400;-1000.00;-6;4978284;-1057.00;6056967;-5.00;
;51298400;0;;997;;997;;21;-1189985133;4932016;-1056.00;4935400;-1000.00;-6;4977226;-1058.00;6056962;-5.00;
;51298401;0;;997;;997;;21;-1189985133;4930960;-1056.00;4934200;-1200.00;-6;4976171;-1055.00;6056956;-6.00;
;51298402;0;;997;;997;;21;-1189985133;4929904;-1056.00;4933200;-1000.00;-6;4975110;-1061.00;6056951;-5.00;
;51298403;0;;999;;997;;21;-1189985133;4928848;-1056.00;4932200;-1000.00;-7;4974043;-1067.00;6056946;-5.00;
;51298404;0;;1000;;997;;21;-1189985133;4927792;-1056.00;4931000;-1200.00;-7;4972970;-1073.00;6056940;-6.00;
;51298405;0;;1000;;999;;21;-1189985133;4926736;-1056.00;4930000;-1000.00;-5;4971904;-1066.00;6056935;-5.00;
;51298406;0;;1000;;999;;21;-1189985133;4925680;-1056.00;4929000;-1000.00;-6;4970848;-1056.00;6056930;-5.00;
;51298407;0;;1001;;998;;21;-1189985133;4924624;-1056.00;4927800;-1200.00;-6;4969792;-1056.00;6056924;-6.00;
;51298408;0;;1001;;998;;21;-1189985133;4923568;-1056.00;4926800;-1000.00;-6;4968735;-1057.00;6056919;-5.00;
;51298409;0;;999;;999;;21;-1189985133;4922512;-1056.00;4925800;-1000.00;-6;4967678;-1057.00;6056914;-5.00;
;51298410;0;;998;;1000;;21;-1189985133;4921456;-1056.00;4924800;-1000.00;-7;4966612;-1066.00;6056909;-5.00;
;51298411;0;;998;;1000;;21;-1189985133;4920400;-1056.00;4923800;-1000.00;-6;4965548;-1064.00;6056904;-5.00;
;51298412;0;;998;;997;;21;-1189985133;4919344;-1056.00;4922600;-1200.00;-6;4964488;-1060.00;6056898;-6.00;
;51298413;0;;998;;997;;21;-1189985133;4918288;-1056.00;4921600;-1000.00;-6;4963429;-1059.00;6056893;-5.00;
;51298414;0;;998;;997;;21;-1189985133;4917232;-1056.00;4920600;-1000.00;-7;4962366;-1063.00;6056888;-5.00;
;51298415;0;;998;;997;;21;-1189985133;4916176;-1056.00;4919400;-1200.00;-7;4961299;-1067.00;6056882;-6.00;
;51298416;0;;998;;999;;21;-1189985133;4915120;-1056.00;4918400;-1000.00;-6;4960234;-1065.00;6056877;-5.00;
;51298417;0;;997;;999;;21;-1189985133;4914064;-1056.00;4917400;-1000.00;-6;4959173;-1061.00;6056872;-5.00;
;51298418;0;;997;;999;;21;-1189985133;4913008;-1056.00;4916200;-1200.00;-6;4958105;-1068.00;6056866;-6.00;
;51298419;0;;997;;998;;21;-1189985133;4911952;-1056.00;4915200;-1000.00;-5;4957037;-1068.00;6056861;-5.00;
;51298420;0;;997;;998;;21;-1189985133;4910896;-1056.00;4914200;-1000.00;-6;4955972;-1065.00;6056856;-5.00;
;51298421;0;;999;;999;;21;-1189985133;4909840;-1056.00;4913200;-1000.00;-6;4954903;-1069.00;6056851;-5.00;
;51298422;0;;999;;998;;21;-1189985133;4908784;-1056.00;4912000;-1200.00;-5;4953836;-1067.00;6056845;-6.00;
;51298423;0;;998;;998;;21;-1189985133;4907728;-1056.00;4911000;-1000.00;-6;4952779;-1057.00;6056840;-5.00;
;51298424;0;;998;;998;;21;-1189985133;4906672;-1056.00;4910000;-1000.00;-6;4951722;-1057.00;6056835;-5.00;
;51298425;0;;1001;;998;;21;-1189985133;4905616;-1056.00;4909000;-1000.00;-7;4950662;-1060.00;6056830;-5.00;
;51298426;0;;1002;;1000;;21;-1189985133;4904560;-1056.00;4907800;-1200.00;-6;4949601;-1061.00;6056824;-6.00;
;51298427;0;;1003;;1002;;21;-1189985133;4903504;-1056.00;4906800;-1000.00;-6;4948542;-1059.00;6056819;-5.00;
;51298428;0;;1005;;1007;;21;-1189985133;4902448;-1056.00;4905800;-1000.00;-6;4947480;-1062.00;6056814;-5.00;
;51298429;0;;1009;;1016;;21;-1189985133;4901392;-1056.00;4904600;-1200.00;-7;4946407;-1073.00;6056808;-6.00;
;51298430;0;;1016;;1023;;21;-1189985133;4900336;-1056.00;4903600;-1000.00;-6;4945330;-1077.00;6056803;-5.00;
;51298431;0;;1022;;1065;;21;-1189985133;4899280;-1056.00;4902600;-1000.00;-6;4944267;-1063.00;6056798;-5.00;
;51298432;0;;1031;;1095;;21;-1189985133;4898224;-1056.00;4901400;-1200.00;-6;4943205;-1062.00;6056792;-6.00;
;51298433;0;;1089;;1123;;21;-1189985133;4897168;-1056.00;4900400;-1000.00;-5;4942148;-1057.00;6056787;-5.00;
;51298434;0;;1122;;1208;;21;-1189985133;4896112;-1056.00;4899400;-1000.00;-6;4941095;-1053.00;6056782;-5.00;
;51298435;0;;1207;;1219;;21;-1189985133;4895056;-1056.00;4898400;-1000.00;-7;4940034;-1061.00;6056777;-5.00;
;51298436;0;;1217;;1236;;21;-1189985133;4894000;-1056.00;4897400;-1000.00;-6;4938971;-1063.00;6056772;-5.00;
;51298437;0;;1233;;1245;;21;-1189985133;4892944;-1056.00;4896200;-1200.00;-6;4937913;-1058.00;6056766;-6.00;
;51298438;0;;1238;;1248;;21;-1189985133;4891888;-1056.00;4895200;-1000.00;-6;4936851;-1062.00;6056761;-5.00;
;51298439;0;;1243;;1248;;21;-1189985133;4890832;-1056.00;4894200;-1000.00;-7;4935785;-1066.00;6056756;-5.00;
;51298440;0;;1250;;409;;21;-1189985133;4889776;-1056.00;4893000;-1200.00;-7;4934713;-1072.00;6056750;-6.00;
;51298441;0;;1258;;409;;21;-1189985133;4888720;-1056.00;4892000;-1000.00;-6;4933644;-1069.00;6056745;-5.00;
;51298442;0;;1260;;409;;21;-1189985133;4887664;-1056.00;4891000;-1000.00;-6;4932584;-1060.00;6056740;-5.00;
;51298443;0;;1273;;409;;21;-1189985133;4886608;-1056.00;4889800;-1200.00;-6;4931523;-1061.00;6056734;-6.00;
;51298444;0;;1274;;409;;21;-1189985133;4885552;-1056.00;4888800;-1000.00;-6;4930460;-1063.00;6056729;-5.00;
;51298445;0;;1280;;409;;21;-1189985133;4884496;-1056.00;4887800;-1000.00;-6;4929396;-1064.00;6056724;-5.00;
;51298446;0;;1283;;409;;21;-1189985133;4883440;-1056.00;4886600;-1200.00;-6;4928326;-1070.00;6056718;-6.00;
;51298447;0;;1284;;409;;21;-1189985133;4882384;-1056.00;4885600;-1000.00;-5;4927256;-1070.00;6056713;-5.00;
;51298448;0;;1286;;409;;21;-1189985133;4881328;-1056.00;4884600;-1000.00;-5;4926195;-1061.00;6056708;-5.00;
;51298449;0;;1287;;409;;21;-1189985133;4880272;-1056.00;4883600;-1000.00;-6;4925135;-1060.00;6056703;-5.00;
;51298450;0;;1288;;409;;21;-1189985133;4879216;-1056.00;4882600;-1000.00;-5;4924079;-1056.00;6056698;-5.00;
;51298451;0;;1290;;409;;21;-1189985133;4878160;-1056.00;4881400;-1200.00;-6;4923030;-1049.00;6056692;-6.00;
