+-----------------------------------------------------------------------+
| TRACE AXES      type machine: ROBOMAC          no: 513583             |
+-----------------------------------------------------------------------+

Wed Mar 22 17:53:45 2017

Trigger time : 64622437

;Time;interpol;;Eana14;;Eana15;;mode 0;m_pos 0;des_pos 0;des_speed 0;x1r 0;r_speed 0;couple 0;pos_mot 0;mot_speed 0;pos_ext 0;ext_speed 0;
;64622504;1;;992;;992;;21;-431868276;4923536;-2112.00;4930200;-2000.00;-4;4987995;-2115.00;2206582;-10.00;
;64622505;1;;992;;992;;21;-431868276;4921424;-2112.00;4928200;-2000.00;-4;4985878;-2117.00;2206572;-10.00;
;64622506;1;;992;;992;;21;-431868276;4919312;-2112.00;4926000;-2200.00;-4;4983764;-2114.00;2206561;-11.00;
;64622507;1;;992;;991;;21;-431868276;4917200;-2112.00;4924000;-2000.00;-4;4981649;-2115.00;2206551;-10.00;
;64622508;1;;991;;992;;21;-431868276;4915088;-2112.00;4921800;-2200.00;-5;4979532;-2117.00;2206540;-11.00;
;64622509;1;;991;;992;;21;-431868276;4912976;-2112.00;4919800;-2000.00;-5;4977406;-2126.00;2206530;-10.00;
;64622510;1;;991;;992;;21;-431868276;4910864;-2112.00;4917600;-2200.00;-5;4975272;-2134.00;2206519;-11.00;
;64622511;1;;991;;993;;21;-431868276;4908752;-2112.00;4915600;-2000.00;-5;4973137;-2135.00;2206509;-10.00;
;64622512;1;;991;;993;;21;-431868276;4906640;-2112.00;4913400;-2200.00;-4;4970998;-2139.00;2206498;-11.00;
;64622513;1;;993;;993;;21;-431868276;4904528;-2112.00;4911400;-2000.00;-4;4968859;-2139.00;2206488;-10.00;
;64622514;1;;993;;994;;21;-431868276;4902416;-2112.00;4909200;-2200.00;-4;4966721;-2138.00;2206477;-11.00;
;64622515;1;;993;;993;;21;-431868276;4900304;-2112.00;4907000;-2200.00;-4;4964580;-2141.00;2206466;-11.00;
;64622516;1;;993;;992;;21;-431868276;4898192;-2112.00;4905000;-2000.00;-4;4962435;-2145.00;2206456;-10.00;
;64622517;1;;992;;992;;21;-431868276;4896080;-2112.00;4903000;-2000.00;-4;4960289;-2146.00;2206446;-10.00;
;64622518;1;;992;;992;;21;-431868276;4893968;-2112.00;4900800;-2200.00;-3;4958147;-2142.00;2206435;-11.00;
;64622519;1;;991;;992;;21;-431868276;4891856;-2112.00;4898600;-2200.00;-3;4956015;-2132.00;2206424;-11.00;
;64622520;1;;991;;992;;21;-431868276;4889744;-2112.00;4896600;-2000.00;-4;4953887;-2128.00;2206414;-10.00;
;64622521;1;;991;;992;;21;-431868276;4887632;-2112.00;4894400;-2200.00;-5;4951750;-2137.00;2206403;-11.00;
;64622522;1;;996;;992;;21;-431868276;4885520;-2112.00;4892400;-2000.00;-4;4949603;-2147.00;2206393;-10.00;
;64622523;1;;996;;992;;21;-431868276;4883408;-2112.00;4890200;-2200.00;-4;4947464;-2139.00;2206382;-11.00;
;64622524;1;;996;;993;;21;-431868276;4881296;-2112.00;4888200;-2000.00;-4;4945329;-2135.00;2206372;-10.00;
;64622525;1;;995;;993;;21;-431868276;4879184;-2112.00;4886000;-2200.00;-4;4943191;-2138.00;2206361;-11.00;
;64622526;1;;995;;993;;21;-431868276;4877072;-2112.00;4884000;-2000.00;-4;4941051;-2140.00;2206351;-10.00;
;64622527;1;;995;;993;;21;-431868276;4874960;-2112.00;4881800;-2200.00;-4;4938908;-2143.00;2206340;-11.00;
;64622528;1;;995;;993;;21;-431868276;4872848;-2112.00;4879800;-2000.00;-4;4936763;-2145.00;2206330;-10.00;
;64622529;1;;995;;993;;21;-431868276;4870736;-2112.00;4877600;-2200.00;-4;4934615;-2148.00;2206319;-11.00;
;64622530;1;;996;;993;;21;-431868276;4868624;-2112.00;4875400;-2200.00;-4;4932467;-2148.00;2206308;-11.00;
;64622531;1;;996;;993;;21;-431868276;4866512;-2112.00;4873400;-2000.00;-4;4930322;-2145.00;2206298;-10.00;
;64622532;1;;996;;993;;21;-431868276;4864400;-2112.00;4871200;-2200.00;-4;4928180;-2142.00;2206287;-11.00;
;64622533;1;;992;;993;;21;-431868276;4862288;-2112.00;4869000;-2200.00;-4;4926037;-2143.00;2206276;-11.00;
;64622534;1;;991;;993;;21;-431868276;4860176;-2112.00;4867000;-2000.00;-4;4923905;-2132.00;2206266;-10.00;
;64622535;1;;992;;993;;21;-431868276;4858064;-2112.00;4864800;-2200.00;-4;4921774;-2131.00;2206255;-11.00;
;64622536;1;;992;;993;;21;-431868276;4855952;-2112.00;4862600;-2200.00;-4;4919638;-2136.00;2206244;-11.00;
;64622537;1;;992;;993;;21;-431868276;4853840;-2112.00;4860600;-2000.00;-4;4917499;-2139.00;2206234;-10.00;
;64622538;1;;992;;993;;21;-431868276;4851728;-2112.00;4858400;-2200.00;-4;4915361;-2138.00;2206223;-11.00;
;64622539;1;;992;;993;;21;-431868276;4849616;-2112.00;4856400;-2000.00;-4;4913220;-2141.00;2206213;-10.00;
;64622540;1;;992;;993;;21;-431868276;4847504;-2112.00;4854200;-2200.00;-3;4911088;-2132.00;2206202;-11.00;
;64622541;1;;992;;993;;21;-431868276;4845392;-2112.00;4852200;-2000.00;-4;4908961;-2127.00;2206192;-10.00;
;64622542;1;;992;;993;;21;-431868276;4843280;-2112.00;4850000;-2200.00;-4;4906829;-2132.00;2206181;-11.00;
;64622543;1;;992;;993;;21;-431868276;4841168;-2112.00;4847800;-2200.00;-5;4904696;-2133.00;2206170;-11.00;
;64622544;1;;992;;993;;21;-431868276;4839056;-2112.00;4845800;-2000.00;-4;4902560;-2136.00;2206160;-10.00;
;64622545;1;;991;;993;;21;-431868276;4836944;-2112.00;4843600;-2200.00;-4;4900426;-2134.00;2206149;-11.00;
;64622546;1;;991;;993;;21;-431868276;4834832;-2112.00;4841600;-2000.00;-4;4898289;-2137.00;2206139;-10.00;
;64622547;1;;992;;993;;21;-431868276;4832720;-2112.00;4839400;-2200.00;-4;4896161;-2128.00;2206128;-11.00;
;64622548;1;;996;;993;;21;-431868276;4830608;-2112.00;4837400;-2000.00;-4;4894038;-2123.00;2206118;-10.00;
;64622549;1;;995;;993;;21;-431868276;4828496;-2112.00;4835200;-2200.00;-4;4891908;-2130.00;2206107;-11.00;
;64622550;1;;995;;993;;21;-431868276;4826384;-2112.00;4833000;-2200.00;-5;4889772;-2136.00;2206096;-11.00;
;64622551;1;;995;;993;;21;-431868276;4824272;-2112.00;4831000;-2000.00;-4;4887627;-2145.00;2206086;-10.00;
;64622552;1;;994;;993;;21;-431868276;4822160;-2112.00;4828800;-2200.00;-4;4885484;-2143.00;2206075;-11.00;
;64622553;1;;994;;993;;21;-431868276;4820048;-2112.00;4826800;-2000.00;-3;4883348;-2136.00;2206065;-10.00;
;64622554;1;;991;;993;;21;-431868276;4817936;-2112.00;4824600;-2200.00;-3;4881223;-2125.00;2206054;-11.00;
;64622555;1;;990;;993;;21;-431868276;4815824;-2112.00;4822600;-2000.00;-4;4879102;-2121.00;2206044;-10.00;
;64622556;1;;990;;993;;21;-431868276;4813712;-2112.00;4820400;-2200.00;-4;4876973;-2129.00;2206033;-11.00;
;64622557;1;;990;;994;;21;-431868276;4811600;-2112.00;4818200;-2200.00;-5;4874841;-2132.00;2206022;-11.00;
;64622558;1;;990;;993;;21;-431868276;4809488;-2112.00;4816200;-2000.00;-4;4872705;-2136.00;2206012;-10.00;
;64622559;1;;990;;994;;21;-431868276;4807376;-2112.00;4814200;-2000.00;-5;4870568;-2137.00;2206002;-10.00;
;64622560;1;;990;;994;;21;-431868276;4805264;-2112.00;4812000;-2200.00;-4;4868434;-2134.00;2205991;-11.00;
;64622561;1;;989;;994;;21;-431868276;4803152;-2112.00;4809800;-2200.00;-4;4866309;-2125.00;2205980;-11.00;
;64622562;1;;990;;994;;21;-431868276;4801040;-2112.00;4807800;-2000.00;-4;4864188;-2121.00;2205970;-10.00;
;64622563;1;;990;;994;;21;-431868276;4798928;-2112.00;4805600;-2200.00;-5;4862055;-2133.00;2205959;-11.00;
;64622564;1;;990;;995;;21;-431868276;4796816;-2112.00;4803600;-2000.00;-5;4859910;-2145.00;2205949;-10.00;
;64622565;1;;991;;995;;21;-431868276;4794704;-2112.00;4801400;-2200.00;-4;4857769;-2141.00;2205938;-11.00;
;64622566;1;;991;;995;;21;-431868276;4792592;-2112.00;4799400;-2000.00;-4;4855635;-2134.00;2205928;-10.00;
;64622567;1;;993;;996;;21;-431868276;4790480;-2112.00;4797200;-2200.00;-4;4853501;-2134.00;2205917;-11.00;
;64622568;1;;994;;997;;21;-431868276;4788368;-2112.00;4795000;-2200.00;-5;4851368;-2133.00;2205906;-11.00;
;64622569;1;;994;;998;;21;-431868276;4786256;-2112.00;4793000;-2000.00;-4;4849230;-2138.00;2205896;-10.00;
;64622570;1;;995;;998;;21;-431868276;4784144;-2112.00;4790800;-2200.00;-4;4847088;-2142.00;2205885;-11.00;
;64622571;1;;995;;998;;21;-431868276;4782032;-2112.00;4788800;-2000.00;-4;4844952;-2136.00;2205875;-10.00;
;64622572;1;;996;;998;;21;-431868276;4779920;-2112.00;4786600;-2200.00;-3;4842822;-2130.00;2205864;-11.00;
;64622573;1;;996;;998;;21;-431868276;4777808;-2112.00;4784600;-2000.00;-4;4840693;-2129.00;2205854;-10.00;
;64622574;1;;995;;999;;21;-431868276;4775696;-2112.00;4782400;-2200.00;-4;4838563;-2130.00;2205843;-11.00;
;64622575;1;;995;;999;;21;-431868276;4773584;-2112.00;4780400;-2000.00;-5;4836431;-2132.00;2205833;-10.00;
;64622576;1;;995;;999;;21;-431868276;4771472;-2112.00;4778200;-2200.00;-4;4834295;-2136.00;2205822;-11.00;
;64622577;1;;995;;999;;21;-431868276;4769360;-2112.00;4776200;-2000.00;-4;4832158;-2137.00;2205812;-10.00;
;64622578;1;;995;;999;;21;-431868276;4767248;-2112.00;4774200;-2000.00;-4;4830021;-2137.00;2205802;-10.00;
;64622579;1;;995;;999;;21;-431868276;4765136;-2112.00;4772000;-2200.00;-4;4827886;-2135.00;2205791;-11.00;
;64622580;1;;994;;999;;21;-431868276;4763024;-2112.00;4769800;-2200.00;-4;4825748;-2138.00;2205780;-11.00;
;64622581;1;;993;;999;;21;-431868276;4760912;-2112.00;4767800;-2000.00;-4;4823610;-2138.00;2205770;-10.00;
;64622582;1;;991;;999;;21;-431868276;4758800;-2112.00;4765600;-2200.00;-5;4821460;-2150.00;2205759;-11.00;
;64622583;1;;991;;999;;21;-431868276;4756688;-2112.00;4763600;-2000.00;-4;4819306;-2154.00;2205749;-10.00;
;64622584;1;;990;;999;;21;-431868276;4754576;-2112.00;4761400;-2200.00;-3;4817162;-2144.00;2205738;-11.00;
;64622585;1;;990;;999;;21;-431868276;4752464;-2112.00;4759400;-2000.00;-4;4815025;-2137.00;2205728;-10.00;
;64622586;1;;989;;999;;21;-431868276;4750352;-2112.00;4757200;-2200.00;-4;4812887;-2138.00;2205717;-11.00;
;64622587;1;;989;;999;;21;-431868276;4748240;-2112.00;4755000;-2200.00;-4;4810749;-2138.00;2205706;-11.00;
;64622588;1;;989;;999;;21;-431868276;4746128;-2112.00;4753000;-2000.00;-4;4808606;-2143.00;2205696;-10.00;
;64622589;1;;989;;999;;21;-431868276;4744016;-2112.00;4750800;-2200.00;-5;4806462;-2144.00;2205685;-11.00;
;64622590;1;;989;;999;;21;-431868276;4741904;-2112.00;4748600;-2200.00;-4;4804319;-2143.00;2205674;-11.00;
;64622591;1;;989;;999;;21;-431868276;4739792;-2112.00;4746600;-2000.00;-4;4802186;-2133.00;2205664;-10.00;
;64622592;1;;989;;999;;21;-431868276;4737680;-2112.00;4744400;-2200.00;-4;4800058;-2128.00;2205653;-11.00;
;64622593;1;;989;;999;;21;-431868276;4735568;-2112.00;4742200;-2200.00;-4;4797924;-2134.00;2205642;-11.00;
;64622594;1;;989;;999;;21;-431868276;4733456;-2112.00;4740200;-2000.00;-4;4795791;-2133.00;2205632;-10.00;
;64622595;1;;989;;999;;21;-431868276;4731344;-2112.00;4738000;-2200.00;-5;4793656;-2135.00;2205621;-11.00;
;64622596;1;;989;;999;;21;-431868276;4729232;-2112.00;4736000;-2000.00;-4;4791514;-2142.00;2205611;-10.00;
;64622597;1;;989;;999;;21;-431868276;4727120;-2112.00;4733800;-2200.00;-3;4789382;-2132.00;2205600;-11.00;
;64622598;1;;989;;999;;21;-431868276;4725008;-2112.00;4731800;-2000.00;-4;4787253;-2129.00;2205590;-10.00;
;64622599;1;;989;;999;;21;-431868276;4722896;-2112.00;4729600;-2200.00;-4;4785126;-2127.00;2205579;-11.00;
;64622600;1;;989;;999;;21;-431868276;4720784;-2112.00;4727600;-2000.00;-5;4782998;-2128.00;2205569;-10.00;
;64622601;1;;990;;999;;21;-431868276;4718672;-2112.00;4725400;-2200.00;-4;4780871;-2127.00;2205558;-11.00;
;64622602;1;;991;;999;;21;-431868276;4716560;-2112.00;4723400;-2000.00;-5;4778744;-2127.00;2205548;-10.00;
;64622603;1;;991;;999;;21;-431868276;4714448;-2112.00;4721200;-2200.00;-5;4776611;-2133.00;2205537;-11.00;
;64622604;1;;992;;999;;21;-431868276;4712336;-2112.00;4719000;-2200.00;-5;4774476;-2135.00;2205526;-11.00;
;64622605;1;;993;;999;;21;-431868276;4710224;-2112.00;4717000;-2000.00;-4;4772336;-2140.00;2205516;-10.00;
;64622606;1;;993;;999;;21;-431868276;4708112;-2112.00;4714800;-2200.00;-5;4770193;-2143.00;2205505;-11.00;
;64622607;1;;993;;999;;21;-431868276;4706000;-2112.00;4712600;-2200.00;-4;4768047;-2146.00;2205494;-11.00;
;64622608;1;;992;;999;;21;-431868276;4703888;-2112.00;4710600;-2000.00;-3;4765906;-2141.00;2205484;-10.00;
;64622609;1;;992;;999;;21;-431868276;4701776;-2112.00;4708400;-2200.00;-4;4763773;-2133.00;2205473;-11.00;
;64622610;1;;992;;999;;21;-431868276;4699664;-2112.00;4706400;-2000.00;-4;4761639;-2134.00;2205463;-10.00;
;64622611;1;;991;;999;;21;-431868276;4697552;-2112.00;4704200;-2200.00;-3;4759515;-2124.00;2205452;-11.00;
;64622612;1;;991;;999;;21;-431868276;4695440;-2112.00;4702200;-2000.00;-4;4757391;-2124.00;2205442;-10.00;
;64622613;1;;990;;994;;21;-431868276;4693328;-2112.00;4700000;-2200.00;-4;4755261;-2130.00;2205431;-11.00;
;64622614;1;;989;;994;;21;-431868276;4691216;-2112.00;4698000;-2000.00;-5;4753133;-2128.00;2205421;-10.00;
;64622615;1;;989;;994;;21;-431868276;4689104;-2112.00;4695800;-2200.00;-4;4751000;-2133.00;2205410;-11.00;
;64622616;1;;989;;994;;21;-431868276;4686992;-2112.00;4693800;-2000.00;-5;4748868;-2132.00;2205400;-10.00;
;64622617;1;;992;;994;;21;-431868276;4684880;-2112.00;4691600;-2200.00;-4;4746731;-2137.00;2205389;-11.00;
;64622618;1;;992;;994;;21;-431868276;4682768;-2112.00;4689600;-2000.00;-5;4744595;-2136.00;2205379;-10.00;
;64622619;1;;992;;994;;21;-431868276;4680656;-2112.00;4687400;-2200.00;-4;4742459;-2136.00;2205368;-11.00;
;64622620;1;;992;;994;;21;-431868276;4678544;-2112.00;4685400;-2000.00;-5;4740321;-2138.00;2205358;-10.00;
;64622621;1;;992;;991;;21;-431868276;4676432;-2112.00;4683200;-2200.00;-4;4738181;-2140.00;2205347;-11.00;
;64622622;1;;991;;991;;21;-431868276;4674320;-2112.00;4681000;-2200.00;-5;4736041;-2140.00;2205336;-11.00;
;64622623;1;;992;;991;;21;-431868276;4672208;-2112.00;4679000;-2000.00;-4;4733903;-2138.00;2205326;-10.00;
;64622624;1;;996;;991;;21;-431868276;4670096;-2112.00;4676800;-2200.00;-5;4731768;-2135.00;2205315;-11.00;
;64622625;1;;996;;991;;21;-431868276;4667984;-2112.00;4674600;-2200.00;-4;4729630;-2138.00;2205304;-11.00;
;64622626;1;;992;;990;;21;-431868276;4665872;-2112.00;4672600;-2000.00;-4;4727499;-2131.00;2205294;-10.00;
;64622627;1;;991;;991;;21;-431868276;4663760;-2112.00;4670400;-2200.00;-5;4725370;-2129.00;2205283;-11.00;
;64622628;1;;992;;991;;21;-431868276;4661648;-2112.00;4668200;-2200.00;-4;4723240;-2130.00;2205272;-11.00;
;64622629;1;;991;;991;;21;-431868276;4659536;-2112.00;4666200;-2000.00;-4;4721112;-2128.00;2205262;-10.00;
;64622630;1;;992;;991;;21;-431868276;4657424;-2112.00;4664200;-2000.00;-5;4718982;-2130.00;2205252;-10.00;
;64622631;1;;992;;991;;21;-431868276;4655312;-2112.00;4662000;-2200.00;-4;4716852;-2130.00;2205241;-11.00;
;64622632;1;;992;;991;;21;-431868276;4653200;-2112.00;4660000;-2000.00;-4;4714726;-2126.00;2205231;-10.00;
;64622633;1;;992;;991;;21;-431868276;4651088;-2112.00;4657800;-2200.00;-4;4712605;-2121.00;2205220;-11.00;
;64622634;1;;992;;991;;21;-431868276;4648976;-2112.00;4655800;-2000.00;-5;4710469;-2136.00;2205210;-10.00;
;64622635;1;;989;;992;;21;-431868276;4646864;-2112.00;4653800;-2000.00;-4;4708327;-2142.00;2205200;-10.00;
;64622636;1;;988;;991;;21;-431868276;4644752;-2112.00;4651600;-2200.00;-5;4706177;-2150.00;2205189;-11.00;
;64622637;1;;989;;992;;21;-431868276;4642640;-2112.00;4649400;-2200.00;-4;4704041;-2136.00;2205178;-11.00;
;64622638;1;;989;;992;;21;-431868276;4640528;-2112.00;4647400;-2000.00;-5;4701905;-2136.00;2205168;-10.00;
;64622639;1;;989;;992;;21;-431868276;4638416;-2112.00;4645400;-2000.00;-5;4699758;-2147.00;2205158;-10.00;
;64622640;1;;989;;992;;21;-431868276;4636304;-2112.00;4643200;-2200.00;-4;4697607;-2151.00;2205147;-11.00;
;64622641;1;;989;;992;;21;-431868276;4634192;-2112.00;4641000;-2200.00;-3;4695464;-2143.00;2205136;-11.00;
;64622642;1;;989;;992;;21;-431868276;4632080;-2112.00;4639000;-2000.00;-4;4693325;-2139.00;2205126;-10.00;
;64622643;1;;989;;992;;21;-431868276;4629968;-2112.00;4636800;-2200.00;-5;4691176;-2149.00;2205115;-11.00;
;64622644;1;;989;;992;;21;-431868276;4627856;-2112.00;4634800;-2000.00;-4;4689023;-2153.00;2205105;-10.00;
;64622645;1;;988;;992;;21;-431868276;4625744;-2112.00;4632600;-2200.00;-3;4686881;-2142.00;2205094;-11.00;
;64622646;1;;988;;992;;21;-431868276;4623632;-2112.00;4630400;-2200.00;-4;4684746;-2135.00;2205083;-11.00;
;64622647;1;;992;;992;;21;-431868276;4621520;-2112.00;4628400;-2000.00;-4;4682608;-2138.00;2205073;-10.00;
;64622648;1;;992;;992;;21;-431868276;4619408;-2112.00;4626200;-2200.00;-5;4680467;-2141.00;2205062;-11.00;
;64622649;1;;992;;992;;21;-431868276;4617296;-2112.00;4624000;-2200.00;-4;4678320;-2147.00;2205051;-11.00;
;64622650;1;;992;;992;;21;-431868276;4615184;-2112.00;4622000;-2000.00;-3;4676177;-2143.00;2205041;-10.00;
